HOUSEID,HHFAMINC,HOMEOWN,HHSIZE,YOUNGCHILD,URBAN,HHVEHCNT,HH_CBSA
40596957,4,2,2,0,1,0,12580
40596968,10,1,4,0,1,4,41940
40597012,5,1,2,0,4,2,12060
40597054,7,1,1,0,1,1,35620
40597105,4,2,1,0,1,1,12420
40597130,6,1,1,0,1,2,26420
40597178,10,2,1,0,1,2,41700
40597259,5,1,2,0,1,2,35620
40597295,7,1,4,0,1,3,26420
40597331,7,1,2,0,1,3,35620
40597374,3,1,1,0,2,1,12060
40597390,9,1,2,0,1,5,12060
40597410,3,2,1,0,1,1,19100
40597432,6,1,4,0,1,1,26900
40597479,10,1,2,0,1,5,35620
40597504,6,1,1,0,4,4,16980
40597559,5,1,2,0,1,2,26420
40597574,1,1,1,0,1,1,26420
40597590,10,1,2,0,1,2,41860
40597607,8,2,2,0,1,2,35620
40597611,5,2,3,1,2,2,33460
40597622,6,1,2,0,4,3,47260
40597645,4,1,2,0,1,2,34980
40597656,7,1,1,0,1,1,26420
40597657,7,1,1,0,1,1,41740
40597749,6,1,2,0,1,2,33340
40597812,5,1,3,0,1,2,35620
40597826,4,1,2,0,1,2,15380
40597834,5,1,1,0,1,1,41740
40597836,11,1,2,0,1,3,31080
40597840,10,2,4,0,1,4,19100
40597900,6,1,2,0,1,2,16980
40597993,2,2,2,0,1,0,40900
40598011,6,1,1,0,1,2,40900
40598053,10,1,2,0,1,2,35620
40598077,2,1,1,0,1,1,19100
40598096,5,2,2,0,1,1,19100
40598106,4,1,2,0,1,1,19100
40598162,7,1,1,0,1,1,12420
40598182,8,1,3,1,4,2,39580
40598196,7,1,2,0,1,2,33460
40598237,7,1,3,0,1,2,32820
40598257,6,1,2,0,4,2,41700
40598406,8,1,3,1,1,2,33340
40598410,7,1,2,0,4,2,12420
40598461,5,1,1,0,1,2,33340
40598569,11,1,3,1,1,2,31080
40598610,8,1,2,0,1,3,40140
40598626,6,1,2,0,1,6,38900
40598636,6,1,2,0,1,2,19100
40598715,8,1,2,0,1,2,26420
40598739,10,1,2,0,1,1,41940
40598796,6,1,2,0,4,8,33340
40598825,7,2,3,1,1,1,12420
40598840,8,1,2,0,1,2,12580
40598871,1,2,3,1,1,1,40900
40598879,4,1,2,0,1,3,16980
40598916,3,1,1,0,1,1,19100
40598987,5,1,2,0,2,3,41700
40598998,4,1,2,0,4,0,40380
40599028,6,2,1,0,1,4,41740
40599037,5,1,1,0,1,1,40380
40599068,7,1,2,0,4,3,33340
40599087,8,1,2,0,1,3,15380
40599118,8,1,2,0,4,4,33460
40599151,11,1,2,0,1,3,35620
40599155,2,2,1,0,1,0,31080
40599162,5,2,3,0,1,2,19100
40599258,8,1,1,0,1,1,19100
40599373,4,2,1,0,1,2,12060
40599420,7,1,1,0,1,1,33460
40599431,1,1,2,0,1,2,41740
40599438,11,1,3,0,1,3,14460
40599466,8,1,2,0,1,2,19100
40599473,7,1,2,0,1,2,37980
40599479,7,2,1,0,1,1,41860
40599489,5,2,1,0,1,2,31080
40599502,6,1,2,0,2,2,16740
40599584,6,1,2,0,2,2,19100
40599609,6,1,2,0,1,1,33460
40599641,7,1,3,0,1,3,19100
40599644,11,1,2,0,1,2,19100
40599747,7,1,2,0,1,3,41740
40599763,4,2,1,0,1,1,41700
40599793,4,1,1,0,1,1,12420
40599820,5,1,5,2,4,3,40380
40599843,1,2,1,0,1,1,41700
40599855,4,2,1,0,1,1,35620
40599857,6,2,1,0,1,1,31080
40599871,8,1,2,0,1,1,41860
40599887,8,1,2,0,1,2,19100
40599915,6,1,2,0,1,1,41740
40599916,4,1,1,0,4,1,19100
40599974,11,1,3,0,1,1,47900
40600022,7,1,1,0,1,1,41860
40600037,11,1,4,2,1,2,26420
40600048,4,1,2,0,1,3,40380
40600136,7,2,2,0,1,0,35620
40600189,11,1,1,0,1,2,26420
40600198,10,1,4,0,4,4,12060
40600248,11,1,2,0,1,2,41860
40600322,9,1,2,0,1,2,26420
40600346,6,2,3,1,1,3,35620
40600363,5,1,2,0,1,2,19100
40600452,7,1,1,0,1,1,26900
40600489,4,1,1,0,1,1,33460
40600501,9,1,2,0,1,2,31080
40600554,3,2,1,0,4,1,33460
40600606,2,1,2,0,1,2,41700
40600609,6,1,2,0,1,2,35620
40600613,3,1,1,0,1,1,41740
40600628,11,1,2,0,1,3,41740
40600633,6,2,1,0,1,2,40140
40600696,4,2,2,0,1,1,33100
40600705,11,1,2,0,4,3,35620
40600736,9,1,2,0,4,2,41700
40600752,7,1,2,0,1,2,40900
40600794,11,1,2,0,1,2,41740
40600865,6,2,2,0,1,2,26420
40600904,3,2,1,0,1,1,40900
40600966,3,2,1,0,1,0,41740
40600977,7,1,1,0,1,1,33340
40601006,6,1,2,0,1,2,19100
40601027,6,1,2,0,1,1,39300
40601043,7,1,2,0,1,3,40900
40601064,7,2,1,0,1,1,40900
40601130,2,2,1,0,1,2,19100
40601149,8,1,1,0,1,2,26420
40601150,6,2,3,0,1,3,41940
40601164,5,2,2,1,1,1,33340
40601222,8,1,3,1,1,2,31080
40601252,7,1,2,0,1,2,19820
40601263,9,1,2,0,1,3,19100
40601345,11,1,2,0,1,2,35620
40601354,6,1,4,0,1,4,12420
40601359,7,1,1,0,1,2,33460
40601362,8,1,4,2,1,2,16740
40601394,6,1,2,0,1,1,26420
40601417,5,1,1,0,1,1,16980
40601501,7,2,2,0,1,2,41740
40601564,11,1,2,0,1,6,19100
40601627,7,1,2,0,1,2,18140
40601648,8,1,2,0,1,2,39300
40601699,6,1,1,0,1,2,31080
40601773,8,2,2,0,1,2,26420
40601786,4,2,2,0,1,1,36740
40601884,4,2,2,0,1,2,19100
40601945,7,1,1,0,1,1,41860
40601992,10,1,2,0,1,3,31080
40601993,5,1,2,0,1,2,12060
40601995,9,1,3,0,1,3,41740
40602007,6,1,1,0,4,1,33340
40602009,8,1,2,0,1,3,42660
40602054,9,1,3,0,1,3,42660
40602085,10,1,1,0,1,1,40900
40602147,6,1,3,0,4,3,35620
40602174,5,1,2,0,1,2,12060
40602190,6,1,1,0,1,2,41860
40602199,11,1,2,0,1,2,47900
40602204,5,1,2,0,1,1,12420
40602245,5,1,2,0,1,2,26420
40602290,3,2,1,0,1,1,19100
40602381,7,1,2,0,1,3,41700
40602396,1,2,1,0,1,1,19100
40602401,6,1,3,0,1,2,26420
40602414,8,1,2,0,4,2,19100
40602432,7,1,2,0,1,1,39580
40602441,3,1,2,0,1,2,19100
40602482,1,1,1,0,1,2,40900
40602569,8,1,2,0,1,2,37980
40602586,9,2,2,0,4,1,31080
40602642,7,1,2,0,1,1,19100
40602661,9,1,4,2,1,2,12420
40602679,3,2,1,0,2,1,33460
40602685,4,2,1,0,1,1,19100
40602701,1,1,1,0,1,0,19100
40602730,8,1,2,0,1,3,41180
40602789,11,1,1,0,1,0,41860
40602793,8,1,2,0,1,4,40900
40602795,11,1,3,1,1,4,31080
40602839,9,2,3,0,1,3,16740
40602916,5,2,1,0,1,0,35620
40602925,8,1,2,0,4,2,12420
40602939,5,1,2,0,4,3,15380
40602950,10,1,2,0,1,2,33340
40603010,5,2,2,0,1,1,41740
40603069,2,2,1,0,1,0,26420
40603146,5,2,1,0,1,1,33100
40603191,3,1,2,0,1,2,19100
40603223,7,1,1,0,1,1,40900
40603226,2,2,1,0,1,1,27260
40603243,10,1,2,0,1,2,47900
40603301,5,1,4,1,4,5,47900
40603321,10,2,1,0,1,0,35620
40603342,1,2,4,0,1,3,12060
40603411,9,1,2,0,1,2,31080
40603520,6,1,1,0,1,1,36420
40603548,8,1,2,0,1,3,19100
40603673,1,2,1,0,1,1,41740
40603707,5,2,1,0,1,1,19100
40603717,5,1,2,0,1,1,19100
40603783,1,1,1,0,1,1,41700
40603796,6,1,1,0,1,0,35620
40603802,6,1,1,0,1,1,33340
40603850,7,2,1,0,1,3,18140
40603859,1,1,2,0,1,3,41740
40603886,9,1,2,0,1,2,31080
40603935,6,2,1,0,1,0,41740
40603948,6,1,2,0,1,2,12060
40603963,6,2,1,0,1,1,45300
40604068,10,2,1,0,1,0,35620
40604108,5,1,1,0,4,1,40380
40604148,9,1,2,0,4,4,41940
40604150,10,1,2,0,4,4,16740
40604251,7,1,1,0,1,1,35620
40604302,3,2,2,0,1,2,31080
40604367,4,2,1,0,1,1,40380
40604401,5,2,1,0,1,1,26420
40604424,8,1,2,0,4,3,47900
40604434,6,1,1,0,1,4,19100
40604446,6,1,1,0,1,2,19100
40604471,7,1,2,0,1,2,12420
40604480,6,2,1,0,1,1,19100
40604546,7,1,1,0,1,1,33100
40604575,5,1,2,0,1,2,40380
40604584,4,1,2,0,1,1,40900
40604693,7,1,2,0,1,2,35620
40604708,5,2,2,0,1,2,33340
40604724,4,1,1,0,1,0,31080
40604748,4,1,1,0,1,1,40060
40604756,3,1,1,0,1,1,33340
40604788,7,1,2,0,4,4,12420
40604795,1,1,1,0,1,1,41740
40604814,6,1,2,0,1,2,40900
40604870,1,2,1,0,1,1,40900
40604889,1,2,1,0,1,0,19100
40604909,8,1,3,0,4,5,41700
40604945,11,1,2,0,2,3,40900
40604998,4,1,1,0,1,1,26420
40604999,7,1,1,0,1,1,42660
40605037,5,2,1,0,1,1,19100
40605043,11,1,2,0,1,3,31080
40605044,11,1,3,0,1,2,19100
40605076,5,1,2,0,1,2,12420
40605085,6,1,5,0,4,4,41700
40605086,8,1,2,0,4,2,12420
40605153,1,2,1,0,1,1,26420
40605181,3,1,1,0,1,2,29820
40605212,2,2,2,0,1,1,19100
40605216,5,2,1,0,1,1,19100
40605264,5,1,3,1,1,2,19100
40605270,9,1,1,0,1,1,40140
40605395,6,2,2,0,1,2,19100
40605431,11,1,2,0,1,1,19100
40605546,6,1,1,0,1,1,38300
40605551,8,1,2,0,1,2,35620
40605567,6,1,1,0,1,1,40900
40605607,4,97,1,0,1,1,19100
40605610,10,1,2,0,1,3,35620
40605694,5,2,1,0,1,1,17140
40605746,10,1,2,0,1,3,33340
40605795,3,2,1,0,1,1,12060
40605811,6,1,2,0,1,5,26420
40605812,9,1,4,0,4,4,39580
40605953,11,1,3,0,1,3,33340
40605989,6,1,1,0,1,1,19100
40606004,3,1,1,0,4,1,36740
40606020,7,1,2,0,1,2,26420
40606028,8,1,1,0,1,1,35620
40606064,1,2,2,0,1,1,12580
40606067,4,1,1,0,4,1,42660
40606081,11,1,2,0,1,2,41860
40606088,3,1,1,0,1,1,16980
40606090,4,1,1,0,4,2,19100
40606094,5,2,1,0,1,1,33460
40606107,11,1,3,0,1,3,33340
40606119,7,2,1,0,1,1,19100
40606146,11,2,2,0,1,1,41860
40606147,8,2,1,0,1,1,47900
40606155,11,2,1,0,1,1,24340
40606166,2,2,1,0,1,1,33100
40606172,7,1,2,0,1,2,19100
40606230,11,1,2,0,1,2,26420
40606241,10,1,3,0,1,5,31080
40606274,2,2,1,0,1,1,47900
40606298,4,1,2,0,1,1,41740
40606333,8,1,3,0,1,3,19100
40606344,6,1,1,0,1,2,27260
40606347,7,1,1,0,1,2,40900
40606372,4,2,2,0,1,2,35620
40606375,8,1,2,0,1,2,12420
40606446,6,1,1,0,1,1,41860
40606538,9,2,2,0,1,1,19100
40606541,3,2,1,0,1,2,35620
40606591,4,1,1,0,1,1,40900
40606751,10,2,2,0,1,1,41860
40606758,4,1,4,0,1,0,35620
40606817,10,1,2,0,1,2,36420
40606876,4,1,1,0,1,2,41940
40606879,7,2,2,0,1,1,41940
40606902,8,1,5,0,1,4,47900
40606944,6,1,1,0,1,2,38300
40606962,11,1,2,0,1,2,26420
40607044,10,2,2,0,1,1,14460
40607047,3,1,1,0,1,1,41860
40607116,10,1,3,0,1,4,19100
40607122,2,1,1,0,1,1,26420
40607254,4,1,3,0,1,2,31080
40607344,6,1,2,0,1,4,12420
40607347,7,1,2,0,1,2,26420
40607382,7,1,2,0,1,2,26420
40607506,5,1,2,0,1,2,41860
40607533,8,1,1,0,1,0,35620
40607668,8,1,2,0,4,2,38300
40607702,11,1,2,0,1,3,26420
40607718,9,2,1,0,1,2,41740
40607746,11,2,1,0,1,1,12420
40607801,7,1,2,0,4,6,33460
40607838,2,1,2,0,1,2,33340
40608035,5,1,2,0,1,3,33460
40608059,6,1,1,0,1,1,19100
40608104,3,1,1,0,1,1,37980
40608108,3,2,2,0,1,1,40140
40608208,2,1,1,0,2,1,12060
40608285,1,1,2,0,1,2,41700
40608294,11,1,2,0,1,2,31080
40608307,8,1,1,0,1,1,35620
40608319,8,1,3,1,1,2,47900
40608345,6,2,1,0,1,1,40900
40608355,11,1,2,0,1,2,31080
40608375,8,1,5,0,1,3,40900
40608386,7,1,3,0,1,2,12420
40608407,3,1,2,0,1,2,16980
40608418,4,1,1,0,1,1,31080
40608422,6,1,1,0,1,1,41860
40608444,6,1,2,0,1,2,38060
40608513,8,1,1,0,1,1,26420
40608523,10,1,2,0,1,2,16980
40608558,8,1,3,0,1,3,39580
40608571,10,1,2,0,4,2,41860
40608577,4,1,1,0,1,1,12420
40608592,5,2,1,0,1,1,37980
40608635,10,1,2,0,1,2,40140
40608656,9,1,2,0,1,3,33340
40608738,4,2,1,0,1,0,19100
40608764,8,1,2,0,1,2,35620
40608771,7,1,2,0,1,2,19100
40608875,4,1,1,0,1,1,19100
40608880,6,2,1,0,3,1,12420
40608942,11,1,2,0,1,2,35620
40608988,7,1,1,0,1,1,40380
40609054,7,1,1,0,1,1,31080
40609058,10,1,2,0,1,2,31080
40609137,3,1,5,0,1,1,31080
40609178,10,1,3,0,1,3,35620
40609212,6,2,1,0,2,0,33460
40609310,2,2,1,0,1,0,16980
40609323,6,1,1,0,1,3,12060
40609334,5,1,2,0,1,2,33100
40609538,7,1,2,0,1,3,31080
40609616,4,2,1,0,4,1,33460
40609659,6,2,1,0,1,1,33340
40609725,6,1,2,0,1,4,38060
40609777,5,2,1,0,1,1,33340
40609798,4,1,4,1,1,2,35620
40609854,5,1,2,0,1,2,19100
40609855,6,1,3,1,2,4,38900
40609877,6,1,3,0,4,2,35620
40609960,10,1,4,2,4,2,35620
40609968,7,1,3,0,1,2,33340
40609976,6,1,1,0,1,1,17460
40609984,5,1,2,0,1,2,41860
40610025,9,1,1,0,1,3,35620
40610051,4,2,1,0,1,1,31080
40610071,11,1,2,0,1,3,35620
40610103,7,1,2,0,1,2,14460
40610243,7,1,2,0,1,2,12420
40610247,1,1,3,0,1,2,19100
40610305,8,1,3,0,1,3,19100
40610348,1,2,1,0,1,0,35620
40610362,4,1,3,0,1,3,40900
40610367,2,2,4,0,1,3,40900
40610458,5,1,2,0,1,3,17460
40610482,1,2,1,0,1,0,12060
40610485,5,1,2,0,1,2,31080
40610536,1,2,3,1,1,1,26420
40610569,5,1,3,1,4,2,19100
40610582,10,1,3,0,1,3,40900
40610605,7,1,3,1,4,4,12060
40610627,2,2,1,0,1,0,19100
40610682,8,1,3,0,1,3,19100
40610731,6,1,2,0,2,2,24340
40610798,5,1,2,0,1,2,26420
40610829,9,1,1,0,1,0,37980
40610926,11,2,1,0,1,2,47900
40610933,1,1,2,0,1,1,40140
40610940,5,1,2,0,4,4,40380
40611002,9,1,4,2,1,1,12420
40611013,6,1,1,0,1,2,40900
40611054,1,1,1,0,1,2,26420
40611080,10,1,4,0,1,4,41860
40611147,7,1,2,0,4,2,12420
40611182,10,1,3,1,1,3,37980
40611200,11,1,2,0,1,2,40900
40611283,5,1,1,0,1,2,19100
40611292,6,1,2,0,4,4,40380
40611325,3,1,1,0,1,1,33340
40611376,5,1,3,0,1,3,12060
40611421,2,2,1,0,1,0,35620
40611450,11,1,2,0,1,3,31080
40611540,7,1,2,0,1,3,12060
40611568,5,1,2,0,1,2,19100
40611614,11,2,2,0,1,2,12060
40611648,6,1,2,0,4,2,17140
40611676,6,2,2,0,1,2,16740
40611703,7,1,2,0,1,2,41740
40611727,9,1,2,0,1,3,31080
40611753,10,2,2,0,1,2,33340
40611758,6,1,2,0,1,3,26420
40611767,8,1,2,0,1,2,35620
40611812,2,2,1,0,2,1,12060
40611842,8,1,2,0,4,2,12420
40611848,1,2,1,0,1,0,41740
40611956,7,1,2,0,4,3,40900
40611979,7,2,1,0,1,2,12420
40612080,5,2,1,0,1,1,31080
40612103,9,1,2,0,1,1,26420
40612176,7,1,2,0,1,2,33340
40612177,11,1,2,0,4,3,35620
40612190,6,1,1,0,1,2,38060
40612301,2,2,1,0,1,1,28140
40612303,8,2,2,0,1,2,19100
40612321,7,1,2,0,1,2,26420
40612351,8,2,3,1,1,3,31080
40612356,7,2,4,0,1,3,19100
40612383,2,1,4,0,1,1,41740
40612468,7,1,3,2,1,1,35620
40612493,6,1,2,0,2,3,33460
40612525,8,1,2,0,4,2,47900
40612586,9,1,2,0,1,2,35620
40612681,4,1,1,0,1,1,35620
40612736,8,1,2,0,1,1,35620
40612738,2,1,1,0,1,1,39300
40612792,8,2,2,0,1,2,41940
40612833,10,1,2,0,1,2,26420
40612875,6,1,2,0,2,1,26420
40612880,2,2,1,0,1,1,19100
40612908,5,1,1,0,1,1,19100
40612917,1,2,2,0,2,1,40900
40612925,4,2,1,0,1,1,31080
40613010,9,1,3,0,1,2,35620
40613050,9,1,2,0,1,2,19100
40613052,3,2,1,0,1,1,40900
40613177,6,1,2,0,1,2,31080
40613200,10,1,2,0,1,2,19100
40613207,5,1,2,0,1,1,17140
40613221,9,2,1,0,1,1,41940
40613239,9,1,2,0,1,2,35620
40613246,11,1,4,0,1,4,40900
40613350,3,97,3,0,1,2,26420
40613381,10,1,1,0,1,1,40900
40613420,8,1,2,0,4,2,35620
40613429,7,2,1,0,4,3,12060
40613661,7,1,1,0,1,1,26420
40613722,10,1,2,0,4,5,19100
40613781,9,1,2,0,1,2,41940
40613889,10,1,3,1,1,2,40380
40613949,3,1,1,0,1,1,33340
40614010,7,2,3,1,1,1,41940
40614029,6,2,1,0,1,1,35620
40614033,6,1,2,0,1,2,33100
40614038,2,2,1,0,1,1,26420
40614040,5,1,1,0,1,1,26420
40614125,4,2,1,0,1,1,33340
40614153,3,1,2,0,1,3,26900
40614163,7,1,1,0,1,1,35620
40614234,7,2,1,0,1,1,19740
40614259,5,2,3,1,1,1,37980
40614293,8,2,2,0,1,2,12420
40614306,11,2,1,0,1,1,31080
40614436,8,2,3,1,1,2,12060
40614457,6,2,2,0,1,1,40900
40614514,7,1,2,0,1,2,40380
40614516,5,1,1,0,1,1,16980
40614544,7,1,1,0,1,1,12420
40614561,6,1,2,0,1,2,12060
40614572,6,1,1,0,1,2,19100
40614585,1,2,1,0,1,1,31080
40614600,4,2,2,0,1,2,41740
40614640,9,1,2,0,1,2,35620
40614683,7,2,1,0,1,1,41740
40614720,6,2,1,0,1,1,41700
40614721,1,2,1,0,1,0,41700
40614732,7,1,1,0,1,2,29820
40614745,11,1,2,0,1,3,33340
40614756,7,1,2,0,1,2,19100
40614793,9,1,1,0,1,2,12060
40614839,4,1,1,0,1,1,35620
40614866,7,1,1,0,1,1,41860
40614924,5,1,3,0,1,2,12060
40614946,7,1,2,0,1,2,19100
40615033,9,1,1,0,1,3,19100
40615182,10,1,2,0,1,2,26420
40615207,6,1,2,0,1,1,33340
40615217,6,1,4,2,1,2,19100
40615265,6,1,1,0,1,1,40900
40615307,3,1,1,0,1,1,26420
40615373,10,1,2,0,1,2,37980
40615432,8,2,1,0,1,1,41860
40615441,11,2,2,0,1,2,40140
40615443,5,2,1,0,1,0,35620
40615444,5,1,1,0,1,2,40900
40615461,7,1,2,0,1,2,32820
40615491,8,1,2,0,1,3,12060
40615519,8,1,1,0,1,1,38060
40615546,8,1,1,0,1,2,35620
40615624,6,2,2,0,1,3,12420
40615634,6,1,4,2,1,2,40900
40615636,5,1,2,0,4,1,38300
40615694,7,2,2,0,1,2,12060
40615745,6,1,2,0,1,4,32820
40615852,6,1,2,0,4,2,19100
40615860,7,2,2,0,1,3,41740
40615880,8,1,1,0,1,1,41740
40615882,11,1,2,0,1,2,41940
40615890,9,1,1,0,1,2,41740
40615891,11,1,2,0,4,2,41700
40615908,6,1,2,0,1,2,41740
40615943,9,2,1,0,1,0,41860
40615978,3,2,1,0,1,1,12580
40615993,7,1,2,0,1,2,33340
40615994,6,1,3,0,1,5,33100
40616011,6,97,4,2,4,2,41740
40616048,7,1,1,0,1,1,26420
40616107,11,1,2,0,4,1,35620
40616130,9,1,1,0,1,2,31080
40616136,8,1,2,0,1,2,19100
40616187,3,1,1,0,1,1,26420
40616243,9,1,2,0,1,2,39580
40616264,1,2,1,0,1,1,19100
40616272,6,1,2,0,1,2,35620
40616320,3,1,1,0,1,2,19100
40616372,9,1,3,0,1,3,41860
40616408,4,1,2,0,1,2,16740
40616409,5,1,2,0,4,1,41700
40616445,8,1,3,1,1,3,19100
40616483,9,1,2,0,1,2,41860
40616540,4,1,1,0,1,1,19100
40616556,9,1,2,0,4,2,40380
40616576,1,1,1,0,2,0,19100
40616615,4,1,2,0,1,2,47260
40616656,6,1,1,0,1,1,31080
40616700,11,1,2,0,1,3,16740
40616706,6,2,2,0,1,0,41940
40616788,11,1,2,0,1,3,41700
40616815,6,1,2,0,1,2,12420
40616943,4,1,1,0,1,1,26420
40616992,6,1,2,0,2,3,19100
40617187,2,1,1,0,1,0,47900
40617263,5,1,1,0,1,1,41940
40617282,5,1,2,0,2,2,17460
40617287,6,1,1,0,1,1,33340
40617314,2,2,1,0,1,0,41740
40617336,9,2,1,0,1,1,47900
40617388,11,1,2,0,1,4,41740
40617461,5,1,1,0,1,1,40140
40617476,8,1,1,0,1,0,31080
40617515,9,1,2,0,1,2,19820
40617539,8,1,2,0,1,2,40900
40617543,6,2,2,0,1,2,26420
40617654,7,1,4,2,2,2,12420
40617669,5,2,1,0,4,4,26420
40617673,5,1,1,0,1,1,19100
40617706,9,2,2,0,1,2,12420
40617712,5,1,4,2,2,2,41700
40617767,7,1,1,0,1,1,41860
40617810,7,1,2,0,1,4,39580
40617820,11,1,3,0,1,4,41860
40617839,7,2,2,0,1,2,12060
40617855,6,2,2,0,1,1,41860
40617869,3,1,1,0,1,2,19100
40617886,6,1,1,0,1,2,19100
40617911,2,2,1,0,1,1,33100
40617916,4,1,2,0,1,2,19100
40617918,5,1,2,0,1,2,37980
40617925,7,1,2,0,4,3,19100
40617945,3,1,1,0,1,1,40380
40617964,10,1,1,0,1,1,41940
40617985,4,2,1,0,1,1,41860
40618185,7,1,1,0,1,1,12420
40618198,7,1,1,0,1,1,47900
40618282,10,2,1,0,1,0,38900
40618330,10,1,2,0,1,2,19100
40618346,1,2,1,0,1,1,26420
40618350,3,1,1,0,1,1,47260
40618423,6,1,1,0,1,1,39580
40618475,3,2,1,0,1,1,19100
40618478,6,1,1,0,1,2,47900
40618482,3,1,1,0,4,1,19100
40618484,8,1,2,0,1,3,42660
40618525,7,1,1,0,1,1,35620
40618528,7,2,1,0,1,0,35620
40618578,5,1,1,0,1,1,41740
40618635,10,1,3,0,1,3,40140
40618666,10,1,1,0,4,2,35620
40618671,8,1,2,0,1,2,26420
40618681,9,1,2,0,1,2,19100
40618685,5,1,1,0,1,1,40380
40618710,8,1,3,1,1,2,41700
40618716,4,2,1,0,1,1,16740
40618738,8,1,2,0,1,3,41740
40618753,3,1,1,0,1,1,26420
40618883,7,2,2,0,1,2,35620
40618903,5,2,1,0,1,1,40900
40618920,7,1,1,0,1,1,19100
40619011,2,2,1,0,1,1,12420
40619043,6,1,1,0,1,1,12060
40619085,4,2,2,0,1,4,19100
40619089,5,2,3,1,1,1,33340
40619133,1,1,2,0,1,2,35620
40619139,10,1,2,0,1,2,40140
40619198,3,1,1,0,1,1,19100
40619250,7,1,2,0,1,2,19100
40619289,6,1,1,0,1,1,35620
40619335,6,1,2,0,1,2,47260
40619389,7,1,2,0,2,3,33460
40619420,10,1,2,0,1,4,33100
40619484,7,1,3,0,1,3,16740
40619564,6,2,2,0,4,2,26420
40619595,10,2,2,0,1,2,41860
40619600,10,1,2,0,4,2,17140
40619678,8,1,2,0,2,2,12420
40619729,6,1,1,0,4,6,40900
40619743,4,1,1,0,1,1,12420
40619752,3,2,1,0,1,1,42660
40619768,7,1,3,0,1,2,40900
40619882,9,1,4,0,1,3,41700
40619964,1,2,1,0,1,1,35620
40620079,5,1,2,0,1,3,31080
40620205,6,1,2,0,4,8,15380
40620295,3,2,1,0,2,1,41180
40620356,6,2,1,0,1,1,26420
40620382,10,1,5,0,1,4,47900
40620388,8,1,1,0,1,1,35620
40620414,6,1,2,0,1,1,33340
40620436,2,1,2,0,1,3,36420
40620464,9,1,2,0,1,3,33340
40620538,11,1,2,0,1,2,19100
40620563,7,1,1,0,1,1,40900
40620614,11,1,2,0,1,2,26420
40620647,11,1,3,0,1,4,41860
40620654,7,1,1,0,1,1,40900
40620686,6,1,3,1,1,2,12060
40620707,2,2,1,0,1,1,41860
40620742,7,2,1,0,1,1,31080
40620787,7,1,2,0,1,4,19100
40620834,10,1,2,0,4,3,33340
40620842,11,1,2,0,1,3,47900
40620866,3,1,1,0,1,2,36740
40620935,9,1,2,0,1,3,31080
40620936,10,2,1,0,1,1,12420
40620946,7,2,2,0,1,1,39300
40620952,3,2,1,0,1,1,41700
40620960,8,1,2,0,1,3,40900
40620987,5,1,2,0,1,1,38300
40621052,5,1,2,0,2,1,19100
40621098,5,1,1,0,1,2,33340
40621114,7,1,2,0,4,2,33340
40621123,4,2,3,0,1,3,31080
40621181,5,1,1,0,1,1,40900
40621184,5,2,1,0,2,2,40140
40621358,4,1,1,0,1,1,26420
40621392,3,1,1,0,1,1,33340
40621413,11,1,3,1,1,2,41940
40621424,6,1,3,0,1,1,19100
40621430,3,1,2,0,1,2,26420
40621453,11,1,2,0,1,1,47900
40621460,6,1,1,0,1,1,35620
40621477,7,1,2,0,1,1,41700
40621514,6,1,2,0,1,2,41740
40621516,5,1,2,0,1,2,12060
40621567,7,1,2,0,1,2,33460
40621616,11,1,3,0,1,4,26420
40621852,10,1,3,0,1,3,33340
40621937,5,1,2,0,2,2,40900
40621969,10,1,2,0,1,2,12420
40621992,6,2,6,2,1,4,12060
40622031,5,1,1,0,1,1,19100
40622040,7,1,4,1,1,4,26420
40622098,2,2,1,0,1,1,33340
40622126,3,1,2,0,1,2,33340
40622129,9,1,2,0,1,3,26420
40622158,11,1,2,0,4,2,26420
40622170,11,1,3,1,4,2,35620
40622198,3,2,1,0,1,1,31080
40622254,8,1,4,0,1,3,40900
40622257,11,1,1,0,1,1,12420
40622338,1,1,1,0,4,1,19100
40622344,1,1,1,0,1,1,12060
40622372,3,2,1,0,1,0,41700
40622401,2,1,1,0,1,1,33340
40622504,10,1,3,0,1,2,12060
40622518,6,1,2,0,1,1,40900
40622647,2,1,3,1,1,2,31080
40622684,7,97,2,0,2,3,41700
40622693,1,1,1,0,1,1,41700
40622699,3,1,1,0,1,1,37980
40622718,11,1,2,0,1,3,12060
40622755,10,1,2,0,1,3,19100
40622785,5,1,4,0,1,4,41740
40622796,10,1,2,0,1,2,37980
40622894,1,97,1,0,1,1,41740
40622922,7,1,1,0,1,1,26420
40622973,5,1,1,0,1,1,40900
40622983,6,1,1,0,1,1,41180
40622998,6,1,2,0,1,2,19100
40623015,11,1,2,0,1,1,12060
40623142,7,2,2,0,2,3,12420
40623198,11,1,3,1,1,2,41860
40623217,3,1,2,0,1,1,19100
40623238,11,1,2,0,1,3,12060
40623302,10,1,3,0,4,4,15380
40623323,4,1,1,0,1,2,41740
40623326,6,2,2,0,1,3,19100
40623331,6,1,2,0,1,2,38300
40623362,7,1,1,0,1,1,16980
40623388,3,2,1,0,1,0,40140
40623406,6,2,1,0,1,1,31080
40623416,7,2,3,1,1,1,35620
40623421,11,1,2,0,1,2,19100
40623463,4,1,1,0,1,1,12060
40623470,5,2,1,0,1,1,12060
40623596,11,1,2,0,1,3,40380
