HOUSEID,PERSONID,GASPRICE,TRAVDAY,TDAYDATE,TRPTRANS,TRPMILES,TRVLCMIN
40335820,1,240.8,2,201701,2,103.862,200
40335820,2,240.8,2,201701,2,36.195,90
40335871,1,219.0,7,201702,2,20.183,51
40335871,1,219.0,7,201702,3,9.57,2
40335871,2,219.0,7,201702,2,20.183,50
40335879,1,223.3,7,201701,2,51.483000000000004,99
40335879,2,223.3,7,201701,2,10.725,20
40335886,1,223.6,3,201704,2,56.608,112
40335886,2,223.6,3,201704,2,47.95,75
40335890,1,252.2,6,201703,2,14.51,30
40335890,2,252.2,6,201703,2,68.331,152
40335913,1,243.1,1,201704,1,1.25,80
40335977,1,262.3,3,201612,2,13.352,45
40335977,2,262.3,3,201612,2,24.036,125
40335977,3,262.3,3,201612,2,16.156,40
40335984,1,245.8,2,201611,2,55.174,137
40335984,2,245.8,2,201611,2,55.173,167
40336010,1,234.0,2,201612,2,16.717999999999996,55
40336117,1,292.1,6,201704,2,120.77000000000001,165
40336136,1,218.6,6,201703,2,34.8,70
40336136,2,218.6,6,201703,2,7.401,30
40336138,1,257.1,1,201702,2,1.806,17
40336200,1,229.8,6,201611,1,0.082,2
40336200,1,229.8,6,201611,2,72.72800000000001,185
40336261,1,280.1,5,201702,2,37.352000000000004,97
40336288,1,230.6,4,201703,2,81.604,240
40336288,2,230.6,4,201703,2,35.232,75
40336294,1,265.7,4,201611,2,9.763,50
40336368,1,245.4,6,201704,2,13.731,33
40336368,2,245.4,6,201704,2,11.173,26
40336431,1,253.0,1,201703,2,23.360999999999997,68
40336444,1,223.0,5,201612,2,19.704,55
40336444,2,223.0,5,201612,2,29.622999999999998,85
40336449,1,256.3,6,201702,2,9.325,55
40336455,1,235.8,5,201703,4,10.458,135
40336474,2,261.9,3,201701,2,21.884,70
40336535,1,220.5,6,201703,2,104.33800000000001,211
40336535,2,220.5,6,201703,2,4.055,20
40336535,3,220.5,6,201703,2,4.055,20
40336578,1,230.1,2,201702,3,8.134,90
40336578,2,230.1,2,201702,2,29.072000000000003,64
40336603,2,281.9,4,201702,2,15.508,35
40336649,1,242.6,3,201611,2,51.407000000000004,124
40336649,2,242.6,3,201611,2,18.836,50
40336663,1,234.5,3,201703,2,38.444,50
40336663,2,234.5,3,201703,2,11.763,40
40336686,1,236.5,4,201703,2,54.689,125
40336686,2,236.5,4,201703,2,18.002,65
40336850,1,208.7,6,201611,2,3.683,27
40336850,2,208.7,6,201611,2,70.071,111
40336973,1,237.2,6,201704,2,13.893,48
40336973,2,237.2,6,201704,2,4.334,20
40336975,1,274.3,3,201701,2,9.721,40
40336975,2,274.3,3,201701,2,3.809,18
40337057,1,281.9,4,201702,2,82.307,113
40337160,1,236.9,2,201702,2,51.393,71
40337160,2,236.9,2,201702,2,51.393,71
40337198,1,220.5,4,201703,2,231.87400000000002,280
40337198,2,220.5,4,201703,2,4.635,30
40337198,3,220.5,4,201703,2,97.645,194
40337198,4,220.5,4,201703,2,97.646,194
40337256,1,225.8,7,201701,2,24.926000000000002,100
40337405,1,235.2,5,201704,2,17.529,70
40337463,1,211.8,5,201612,2,15.57,66
40337476,1,208.7,4,201611,2,13.238,20
40337476,2,208.7,4,201611,2,3.961,10
40337476,3,208.7,4,201611,2,4.08,10
40337503,1,220.5,5,201703,4,3.0060000000000002,55
40337503,2,220.5,5,201703,2,18.9,110
40337512,1,219.0,2,201702,2,18.664,50
40337512,2,219.0,2,201702,2,23.835,84
40337512,3,219.0,2,201702,2,24.888,60
40337531,1,243.2,3,201611,2,33.542,95
40337531,2,243.2,3,201611,2,26.305999999999997,100
40337531,3,243.2,3,201611,2,23.155,62
40337554,1,219.1,5,201612,2,47.492,145
40337554,2,219.1,5,201612,2,36.649,98
40337610,2,274.3,3,201701,1,1.026,40
40337610,2,274.3,3,201701,2,4.939,35
40337659,1,226.9,7,201702,2,1.336,45
40337659,1,226.9,7,201702,4,7.662,90
40337661,1,223.6,3,201704,2,23.462,75
40337697,1,203.2,2,201611,2,14.469,45
40337697,2,203.2,2,201611,2,14.469,45
40337706,1,219.1,6,201612,1,2.754,10
40337706,1,219.1,6,201612,2,90.42999999999999,139
40337706,2,219.1,6,201612,1,2.754,15
40337706,2,219.1,6,201612,2,90.42999999999999,139
40337709,1,256.3,2,201702,1,0.531,4
40337709,1,256.3,2,201702,2,29.326,76
40337709,2,256.3,2,201702,1,0.489,2
40337709,2,256.3,2,201702,2,29.326,76
40337747,1,292.0,4,201703,2,3.899,20
40337747,1,292.0,4,201703,3,2.418,25
40337777,1,227.9,2,201702,2,36.388999999999996,87
40337777,2,227.9,2,201702,2,2.25,30
40337777,3,227.9,2,201702,2,3.471,20
40337777,4,227.9,2,201702,2,15.022,145
40337777,5,227.9,2,201702,2,18.194,45
40337777,5,227.9,2,201702,4,9.483,40
40337816,1,223.5,6,201611,2,10.511,45
40337816,2,223.5,6,201611,2,10.511,45
40337824,1,220.1,1,201612,2,63.806,105
40337824,2,220.1,1,201612,2,63.806,100
40337845,1,265.9,6,201612,2,35.054,90
40337845,2,265.9,6,201612,2,35.054,90
40337859,1,235.6,4,201702,2,48.402,65
40337859,2,235.6,4,201702,2,6.4030000000000005,20
40337871,1,238.6,1,201612,1,2.125,90
40337967,1,255.3,1,201701,2,84.501,210
40337967,2,255.3,1,201701,2,84.501,230
40337967,3,255.3,1,201701,2,84.501,230
40337986,1,256.3,1,201702,2,19.845,92
40337986,3,256.3,1,201702,2,10.183,53
40338088,1,219.9,2,201703,2,7.594,21
40338163,1,228.4,5,201612,2,3.673,18
40338163,2,228.4,5,201612,2,43.24100000000001,99
40338231,1,253.8,4,201703,2,25.812,90
40338231,2,253.8,4,201703,2,96.69800000000001,115
40338231,3,253.8,4,201703,2,14.454,50
40338231,4,253.8,4,201703,4,16.636,38
40338239,1,281.9,1,201702,2,63.010000000000005,159
40338316,1,259.4,3,201701,2,75.298,112
40338316,2,259.4,3,201701,2,75.298,107
40338324,1,272.0,5,201701,1,1.858,30
40338324,1,272.0,5,201701,2,55.632,98
40338343,1,231.3,3,201703,1,2.39,70
40338343,1,231.3,3,201703,2,14.338,30
40338343,1,231.3,3,201703,4,14.988,60
40338359,1,247.9,6,201612,2,11.685,50
40338455,1,244.0,1,201701,2,12.246,43
40338455,2,244.0,1,201701,2,3.3520000000000003,10
40338544,1,219.1,6,201612,2,7.96,48
40338544,2,219.1,6,201612,2,6.177,29
40338605,1,274.6,3,201701,2,39.135000000000005,76
40338654,2,250.1,5,201612,2,6.868,40
40338682,1,225.8,3,201701,2,14.88,35
40338682,1,225.8,3,201701,7,16.506,45
40338682,1,225.8,3,201701,8,101.75,45
40338682,2,225.8,3,201701,2,14.88,35
40338682,2,225.8,3,201701,7,16.506,45
40338682,2,225.8,3,201701,8,101.75,45
40338704,1,227.7,2,201701,2,14.144,30
40338704,2,227.7,2,201701,2,34.370000000000005,85
40338704,3,227.7,2,201701,1,1.0,35
40338704,3,227.7,2,201701,2,6.906,29
40338704,4,227.7,2,201701,2,39.382,85
40338725,1,291.8,1,201703,2,10.644,40
40338735,1,265.9,1,201701,2,6.925000000000001,30
40338735,2,265.9,1,201701,2,16.09,30
40338924,1,243.1,4,201704,2,58.091,135
40338924,2,243.1,4,201704,2,138.284,210
40339039,1,274.3,3,201701,2,15.125,45
40339100,1,208.7,6,201611,2,18.279,55
40339137,1,290.3,6,201703,2,21.094,75
40339137,2,290.3,6,201703,2,1.669,10
40339174,1,281.9,5,201702,1,0.5,30
40339174,1,281.9,5,201702,2,61.355999999999995,105
40339267,1,219.0,6,201702,2,22.2,79
40339267,2,219.0,6,201702,2,26.802,108
40339267,3,219.0,6,201702,2,78.515,161
40339314,1,281.9,4,201702,2,33.877,90
40339462,1,218.1,6,201702,2,59.147999999999996,90
40339482,1,262.3,4,201612,2,14.713,49
40339482,2,262.3,4,201612,2,14.713,49
40339550,1,218.1,5,201702,2,29.962,90
40339550,2,218.1,5,201702,2,15.01,45
40339641,1,219.9,3,201703,2,8.484,25
40339641,2,219.9,3,201703,2,8.484,25
40339680,2,255.3,7,201612,2,20.0,40
40339827,1,262.3,1,201612,2,41.552,215
40339827,2,262.3,1,201612,2,18.935000000000002,100
40339878,1,230.1,2,201702,2,11.499,40
40339928,1,272.0,4,201701,1,4.154,80
40339986,1,234.3,4,201612,1,1.5,60
40340009,2,276.6,1,201702,2,3.688,20
40340024,1,219.9,4,201703,2,41.498,71
40340067,1,236.2,2,201702,2,40.259,120
40340067,2,236.2,2,201702,2,20.569000000000003,70
40340123,1,225.4,5,201612,2,20.308999999999997,70
40340141,1,245.8,1,201611,1,2.1790000000000003,144
40340141,1,245.8,1,201611,2,5.672,30
40340141,2,245.8,1,201611,1,0.443,4
40340141,2,245.8,1,201611,2,3.1790000000000003,15
40340155,1,261.9,3,201701,2,19.255000000000003,40
40340163,1,218.3,7,201702,2,30.575,80
40340163,2,218.3,7,201702,2,30.575999999999997,80
40340163,3,218.3,7,201702,1,0.456,8
40340163,3,218.3,7,201702,2,36.941,108
40340218,1,261.9,2,201701,2,26.741,58
40340229,1,227.6,5,201703,2,90.096,135
40340229,2,227.6,5,201703,2,20.482999999999997,45
40340257,1,292.1,4,201704,4,18.383000000000003,195
40340273,1,220.5,4,201703,2,56.048,160
40340301,1,255.3,4,201612,2,38.083,120
40340350,1,237.2,6,201704,1,0.656,10
40340350,1,237.2,6,201704,2,21.999,80
40340350,2,237.2,6,201704,2,12.964,49
40340358,1,262.3,2,201612,2,15.715,65
40340358,2,262.3,2,201612,2,15.411000000000001,111
40340407,1,225.1,5,201701,2,6.03,24
40340407,2,225.1,5,201701,2,27.497,71
40340450,1,252.8,5,201703,2,16.685000000000002,55
40340450,2,252.8,5,201703,2,5.853999999999999,20
40340479,1,235.8,3,201703,2,18.857,50
40340479,2,235.8,3,201703,2,9.64,30
40340505,1,290.3,2,201703,2,60.344,105
40340520,1,262.3,2,201612,2,11.501,18
40340522,1,291.7,4,201703,2,3.732,35
40340522,1,291.7,4,201703,10,0.736,20
40340573,1,230.6,2,201701,1,1.294,59
40340573,1,230.6,2,201701,2,5.571,120
40340573,2,230.6,2,201701,1,2.653,88
40340573,2,230.6,2,201701,2,13.483,65
40340627,1,227.7,7,201701,1,1.5,30
40340627,1,227.7,7,201701,2,38.507000000000005,78
40340627,2,227.7,7,201701,1,1.5,30
40340627,2,227.7,7,201701,2,96.02,120
40340627,3,227.7,7,201701,2,16.706,31
40340709,1,216.4,3,201612,2,3.061,17
40340744,1,218.1,1,201703,2,10.449,35
40340804,1,230.8,5,201612,2,14.986,89
40340834,2,274.3,2,201701,2,6.291,20
40340835,1,237.2,5,201704,1,0.556,15
40340835,1,237.2,5,201704,2,11.238,39
40340835,2,237.2,5,201704,1,1.9889999999999999,55
40340892,1,262.9,5,201612,1,0.125,5
40340892,1,262.9,5,201612,2,53.436,97
40340895,1,220.5,2,201703,6,37.042,150
40340952,1,245.8,5,201611,1,1.616,65
40340952,1,245.8,5,201611,4,1.553,20
40341004,1,231.3,6,201703,1,5.093,164
40341004,1,231.3,6,201703,2,10.986,35
40341070,1,290.3,2,201703,2,31.766000000000002,86
40341070,2,290.3,2,201703,2,21.007,48
40341130,1,235.2,5,201704,2,18.269,37
40341130,2,235.2,5,201704,2,18.269,37
40341149,1,294.1,3,201704,2,25.25,76
40341156,1,223.3,7,201701,2,80.547,105
40341156,2,223.3,7,201701,2,74.975,97
40341181,1,274.3,3,201701,2,22.732,78
40341222,3,256.3,7,201702,2,0.268,5
40341279,1,240.8,6,201701,2,39.991,99
40341279,2,240.8,6,201701,2,39.989000000000004,103
40341293,1,223.3,1,201701,2,27.803,68
40341293,2,223.3,1,201701,2,16.489,50
40341377,1,245.8,4,201611,1,4.666,48
40341377,1,245.8,4,201611,3,9.374,55
40341403,1,219.0,1,201702,2,19.882,60
40341461,1,271.2,3,201611,2,35.764,103
40341512,1,292.1,2,201704,2,10.124,40
40341523,1,223.6,7,201704,2,121.275,160
40341546,1,235.6,6,201702,1,0.204,20
40341546,1,235.6,6,201702,2,303.089,325
40341546,1,235.6,6,201702,7,4.917,25
40341583,1,230.1,4,201703,2,68.156,105
40341586,1,225.5,3,201701,2,23.795,89
40341604,1,243.3,3,201701,2,7.087,43
40341644,1,286.7,3,201702,2,22.19,55
40341644,2,286.7,3,201702,2,18.051000000000002,52
40341686,1,218.6,4,201703,1,1.84,43
40341686,1,218.6,4,201703,2,28.363999999999997,105
40341686,2,218.6,4,201703,1,1.556,32
40341686,2,218.6,4,201703,2,22.639,67
40341686,2,218.6,4,201703,4,11.747,72
40341687,1,292.0,1,201703,2,52.699999999999996,129
40341713,1,218.1,6,201703,2,36.762,75
40341713,2,218.1,6,201703,2,53.742999999999995,90
40341715,1,281.9,6,201702,2,47.858,81
40341715,2,281.9,6,201702,2,47.858,81
40341931,1,223.6,4,201704,2,65.273,80
40341938,1,211.8,1,201612,2,18.627,61
40341944,1,209.2,4,201612,2,32.477000000000004,65
40341997,1,263.8,3,201701,1,0.9,21
40341997,1,263.8,3,201701,2,39.816,122
40341997,2,263.8,3,201701,1,2.051,63
40342007,1,274.8,6,201701,2,12.871,75
40342007,2,274.8,6,201701,2,12.871,75
40342023,1,219.9,6,201703,2,24.521,105
40342023,2,219.9,6,201703,1,1.112,45
40342136,1,243.5,6,201701,2,10.611,55
40342143,1,232.4,7,201611,2,15.75,35
40342143,2,232.4,7,201611,2,23.496000000000002,60
40342183,2,290.3,7,201703,2,60.845,85
40342186,1,265.7,2,201611,2,12.279,39
40342186,2,265.7,2,201611,2,8.358,39
40342186,3,265.7,2,201611,1,0.766,25
40342186,3,265.7,2,201611,2,3.525,30
40342186,4,265.7,2,201611,5,28.416,101
40342269,1,225.8,3,201701,2,23.648,90
40342269,2,225.8,3,201701,2,53.518,160
40342319,1,263.8,1,201612,2,4.17,8
40342319,2,263.8,1,201612,2,4.17,8
40342326,1,239.6,4,201704,2,30.506,60
40342326,2,239.6,4,201704,2,48.289,110
40342329,1,218.8,5,201703,7,3.045,15
40342329,1,218.8,5,201703,8,1116.8609999999999,210
40342329,2,218.8,5,201703,7,3.045,15
40342329,2,218.8,5,201703,8,1116.8609999999999,210
40342487,1,243.3,4,201701,2,11.004000000000001,40
40342487,2,243.3,4,201701,2,17.147,60
40342496,1,218.1,6,201702,2,27.568,96
40342496,2,218.1,6,201702,2,41.822,105
40342504,1,208.7,4,201611,2,22.422,80
40342504,2,208.7,4,201611,2,13.478,30
40342571,1,265.9,7,201612,2,27.555,30
40342578,1,230.6,6,201703,1,0.927,40
40342578,1,230.6,6,201703,2,11.338000000000001,40
40342578,1,230.6,6,201703,7,1.194,10
40342600,1,275.3,6,201611,1,1.19,38
40342619,1,226.0,1,201701,2,29.523999999999997,53
40342639,1,225.8,6,201701,2,22.075,92
40342639,2,225.8,6,201701,2,22.075,97
40342687,1,292.0,7,201703,1,3.5,72
40342687,1,292.0,7,201703,2,4.62,18
40342695,1,230.3,3,201704,2,19.721,45
40342695,2,230.3,3,201704,2,43.149,120
40342695,3,230.3,3,201704,2,40.561,110
40342714,1,231.3,5,201703,2,72.056,195
40342801,2,256.3,5,201702,2,14.123999999999999,50
40342803,1,253.8,5,201703,2,74.967,129
40342803,2,253.8,5,201703,2,25.136,73
40342847,1,237.0,2,201701,2,63.095,110
40342847,2,237.0,2,201701,2,20.39,45
40342935,1,235.2,7,201704,1,0.25,28
40342935,1,235.2,7,201704,2,10.063,27
40342963,1,292.0,7,201703,2,69.618,150
40343013,1,256.3,7,201702,2,89.494,128
40343014,1,236.9,2,201703,1,0.156,3
40343014,1,236.9,2,201703,2,45.649,75
40343014,2,236.9,2,201703,2,36.410000000000004,110
40343014,3,236.9,2,201703,2,36.410000000000004,110
40343014,4,236.9,2,201703,2,2.4530000000000003,10
40343019,1,223.0,3,201611,1,1.5,45
40343019,1,223.0,3,201611,2,14.287,75
40343019,2,223.0,3,201611,1,1.0,45
40343019,2,223.0,3,201611,2,10.706,55
40343023,1,263.2,7,201701,2,44.1,68
40343023,2,263.2,7,201701,2,17.576,37
40343023,3,263.2,7,201701,2,1.328,6
40343023,4,263.2,7,201701,2,19.762,33
40343030,1,219.0,3,201702,2,6.1370000000000005,11
40343051,1,227.7,1,201701,2,21.610999999999997,48
40343060,1,262.3,7,201612,2,15.621,60
40343073,1,208.7,6,201611,2,25.509999999999998,95
40343073,2,208.7,6,201611,2,34.772999999999996,85
40343101,1,262.9,7,201612,2,4.929,36
40343101,2,262.9,7,201612,2,0.7070000000000001,10
40343101,3,262.9,7,201612,2,4.643000000000001,19
40343101,4,262.9,7,201612,1,0.166,5
40343101,4,262.9,7,201612,2,31.299,88
40343101,5,262.9,7,201612,2,4.165,20
40343115,1,263.2,3,201701,2,8.297,15
40343231,1,291.8,7,201703,2,40.58,118
40343235,1,274.3,4,201701,2,113.666,233
40343235,2,274.3,4,201701,2,35.339,120
40343235,3,274.3,4,201701,2,54.462999999999994,153
40343288,1,220.0,4,201702,2,6.884,35
40343290,1,219.1,3,201612,1,0.556,95
40343290,1,219.1,3,201612,2,17.464,45
40343319,1,291.8,4,201703,2,30.852,105
40343349,1,281.9,6,201702,2,56.2,152
40343349,2,281.9,6,201702,2,16.657,50
40343349,3,281.9,6,201702,2,34.061,80
40343349,3,281.9,6,201702,6,81.344,183
40343368,1,262.9,2,201612,1,1.4609999999999999,20
40343368,1,262.9,2,201612,2,59.759,84
40343368,2,262.9,2,201612,2,9.565,42
40343393,1,237.2,4,201704,2,18.445999999999998,58
40343393,2,237.2,4,201704,2,18.43,45
40343400,1,274.8,4,201701,2,63.576,110
40343400,2,274.8,4,201701,2,7.578,35
40343400,3,274.8,4,201701,2,7.578,50
40343497,1,225.1,1,201701,2,7.448,30
40343497,2,225.1,1,201701,2,7.448,30
40343542,1,292.1,4,201704,2,3.973,20
40343568,1,240.8,2,201701,2,7.053,63
40343568,2,240.8,2,201701,2,5.298,46
40343568,3,240.8,2,201701,2,5.186999999999999,43
40343568,4,240.8,2,201701,1,0.222,3
40343568,4,240.8,2,201701,4,3.186,25
40343576,1,231.3,6,201703,2,27.281,62
40343578,1,252.8,6,201703,2,4.167999999999999,120
40343578,2,252.8,6,201703,1,2.71,60
40343582,1,235.2,3,201704,1,2.0,30
40343582,1,235.2,3,201704,2,11.635,30
40343582,2,235.2,3,201704,1,2.0,30
40343587,1,263.7,4,201612,2,26.456000000000003,50
40343587,3,263.7,4,201612,2,7.313,40
40343587,4,263.7,4,201612,1,1.246,20
40343622,1,232.3,1,201702,2,5.437,30
40343622,2,232.3,1,201702,2,5.437,30
40343642,1,237.7,3,201703,2,15.311,38
40343642,2,237.7,3,201703,2,68.54,83
40343716,1,203.2,6,201611,1,1.414,20
40343769,1,235.4,6,201703,2,36.99,120
40343769,2,235.4,6,201703,2,36.99,120
40343775,1,251.5,3,201703,2,379.596,435
40343775,2,251.5,3,201703,2,379.596,460
40343779,1,219.9,4,201703,2,52.739,135
40343779,2,219.9,4,201703,2,52.739,135
40343887,1,225.1,3,201701,2,18.849,85
40343887,1,225.1,3,201701,6,48.831,185
40343891,1,202.1,2,201611,2,21.351,90
40343891,2,202.1,2,201611,2,5.0,30
40344069,1,220.5,2,201703,2,61.497,110
40344069,2,220.5,2,201703,2,61.497,133
40344071,1,280.1,1,201702,3,31.169,135
40344089,1,209.2,1,201612,2,7.277,18
40344183,1,223.5,3,201611,2,7.149,43
40344251,1,290.3,4,201703,1,1.0,28
40344251,1,290.3,4,201703,2,9.751,42
40344251,2,290.3,4,201703,1,3.0,98
40344251,2,290.3,4,201703,2,6.511,30
40344291,1,236.1,1,201611,2,8.78,47
40344340,1,223.3,1,201701,2,32.355000000000004,74
40344378,1,219.9,3,201703,2,39.489000000000004,85
40344378,2,219.9,3,201703,2,31.952,55
40344441,1,294.1,6,201704,1,1.635,57
40344441,1,294.1,6,201704,2,7.163,39
40344441,1,294.1,6,201704,4,2.449,40
40344441,2,294.1,6,201704,1,1.281,35
40344441,2,294.1,6,201704,2,5.881,20
40344564,1,230.8,5,201612,1,0.444,30
40344564,1,230.8,5,201612,2,1.363,10
40344564,1,230.8,5,201612,6,15.525,75
40344564,2,230.8,5,201612,2,6.964,60
40344583,1,218.1,6,201702,1,1.708,30
40344583,1,218.1,6,201702,2,47.388999999999996,90
40344595,1,223.3,6,201701,2,8.756,32
40344595,2,223.3,6,201701,2,15.254,50
40344631,1,291.7,6,201703,1,0.64,35
40344631,1,291.7,6,201703,2,75.863,136
40344631,1,291.7,6,201703,7,12.644,45
40344631,1,291.7,6,201703,8,2521.7,254
40344631,2,291.7,6,201703,1,4.488,40
40344631,2,291.7,6,201703,4,4.509,45
40344631,3,291.7,6,201703,1,4.122,90
40344631,3,291.7,6,201703,7,12.644,30
40344631,3,291.7,6,201703,8,2521.7,244
40344636,1,218.6,2,201703,6,24.65,155
40344651,1,290.3,6,201703,2,27.897,100
40344651,2,290.3,6,201703,2,28.317999999999998,74
40344676,1,238.2,4,201702,2,16.957,35
40344697,2,264.9,1,201701,2,2.537,17
40344697,3,264.9,1,201701,2,6.117,30
40344764,1,265.9,7,201612,2,16.366,37
40344764,3,265.9,7,201612,2,4.7490000000000006,16
40344774,1,286.7,7,201703,7,7.571,42
40344832,1,263.7,3,201612,2,15.236,71
40344832,2,263.7,3,201612,2,10.306000000000001,45
40344857,1,209.2,1,201612,2,55.731,99
40344857,2,209.2,1,201612,2,55.731,81
40344925,1,227.6,6,201703,2,12.751999999999999,40
40344946,1,203.2,7,201611,8,287.103,240
40344946,2,203.2,7,201611,2,61.39,110
40344974,2,291.8,7,201703,2,7.093999999999999,25
40344980,2,235.8,4,201703,2,10.306000000000001,35
40344991,1,219.1,4,201612,2,38.077,120
40344991,2,219.1,4,201612,2,34.821,75
40344991,3,219.1,4,201612,10,8.663,55
40344991,4,219.1,4,201612,10,7.59,30
40344991,5,219.1,4,201612,2,7.59,30
40345017,1,262.9,2,201612,2,165.74,240
40345017,2,262.9,2,201612,2,165.74,240
40345043,1,281.9,6,201702,2,19.284,48
40345077,1,237.2,6,201704,2,45.537,87
40345077,1,237.2,6,201704,7,7.711,15
40345077,2,237.2,6,201704,1,0.948,15
40345077,2,237.2,6,201704,2,15.434999999999999,62
40345077,2,237.2,6,201704,7,7.712,13
40345083,1,218.8,2,201703,2,34.8,100
40345086,1,235.4,2,201703,2,57.653,180
40345184,1,271.2,3,201611,1,5.237,333
40345223,1,230.6,4,201703,2,65.098,117
40345223,2,230.6,4,201703,2,15.033999999999999,49
40345251,1,286.7,6,201703,2,4.587,11
40345251,1,286.7,6,201703,10,84.89,148
40345251,2,286.7,6,201703,1,0.262,6
40345251,2,286.7,6,201703,2,7.936999999999999,40
40345321,1,218.6,5,201703,2,186.792,245
40345346,1,254.1,7,201704,2,22.323,60
40345346,2,254.1,7,201704,2,10.321,20
40345502,1,220.0,4,201702,2,19.881,60
40345502,2,220.0,4,201702,2,19.945,70
40345558,1,274.8,3,201701,1,3.0,56
40345558,1,274.8,3,201701,2,47.464,141
40345558,2,274.8,3,201701,2,6.2669999999999995,22
40345558,3,274.8,3,201701,2,30.561999999999998,96
40345571,1,261.9,5,201701,2,30.253999999999998,78
40345571,2,261.9,5,201701,2,26.924,60
40345582,1,264.9,5,201701,2,24.115000000000002,101
40345589,1,220.5,2,201703,1,0.054,6
40345589,1,220.5,2,201703,2,61.164,125
40345589,2,220.5,2,201703,1,0.054,2
40345589,2,220.5,2,201703,2,69.231,130
40345681,1,274.3,1,201701,2,6.595,37
40345683,1,243.3,2,201701,2,3.849,28
40345687,1,238.2,5,201702,2,85.491,153
40345687,2,238.2,5,201702,2,73.43299999999999,143
40345739,1,292.1,4,201704,2,4.198,32
40345739,2,292.1,4,201704,2,4.198,32
40345740,1,227.7,3,201701,2,43.226,101
40345740,2,227.7,3,201701,2,43.226,101
40345744,1,239.5,5,201702,2,75.931,120
40345744,2,239.5,5,201702,2,65.376,100
40345762,1,291.8,2,201703,2,16.239,30
40345764,3,292.1,1,201704,2,39.567,95
40345764,4,292.1,1,201704,2,1.076,6
40345800,1,225.8,4,201701,2,4.266,40
40345814,1,220.5,2,201703,1,0.75,45
40345814,1,220.5,2,201703,2,40.641999999999996,105
40345814,2,220.5,2,201703,2,40.057,80
40345883,1,272.0,5,201701,2,5.402,22
40345883,2,272.0,5,201701,4,6.502,110
40345883,2,272.0,5,201701,7,16.455,70
40345908,1,251.5,2,201703,2,23.054000000000002,54
40345980,1,212.7,3,201611,2,9.864,29
40345980,2,212.7,3,201611,2,20.024,52
40345986,1,236.9,4,201703,6,37.181,102
40346007,1,263.2,5,201701,2,223.003,340
40346049,1,234.0,6,201612,2,6.199,40
40346050,1,225.8,2,201701,2,95.417,130
40346081,1,220.0,4,201702,2,18.544,30
40346081,2,220.0,4,201702,2,79.367,110
40346091,1,230.3,6,201704,2,26.006,105
40346114,1,252.8,4,201703,1,1.0,171
40346114,1,252.8,4,201703,2,7.827999999999999,46
40346114,2,252.8,4,201703,1,0.1,15
40346114,2,252.8,4,201703,2,6.202,28
40346159,1,263.8,7,201612,2,460.514,545
40346248,1,218.1,5,201702,1,0.222,30
40346248,2,218.1,5,201702,2,36.591,55
40346279,1,208.7,6,201611,2,4.422,30
40346391,1,234.5,6,201703,2,33.443,60
40346391,2,234.5,6,201703,2,4.044,10
40346410,1,251.5,1,201704,2,11.555,82
40346410,2,251.5,1,201704,2,11.555,108
40346524,1,259.4,4,201702,1,4.0,60
40346524,1,259.4,4,201702,2,1.326,17
40346524,2,259.4,4,201702,2,37.912,92
40346548,2,250.1,5,201612,2,32.013999999999996,105
40346606,1,219.0,5,201702,2,14.727,75
40346606,2,219.0,5,201702,2,10.367999999999999,65
40346690,1,219.0,6,201702,2,6.507,15
40346690,1,219.0,6,201702,3,6.518,15
40346690,2,219.0,6,201702,2,5.644,45
