HOUSEID,PERSONID,DRIVER,EDUC,R_AGE,R_RACE,R_SEX_IMP,WORKER
40757337,2,1,4,70,1,1,2
40757431,1,1,5,65,1,2,2
40757431,2,1,5,72,1,1,1
40757435,1,1,4,78,1,1,2
40757435,2,1,3,72,97,2,1
40757479,1,1,3,59,1,2,1
40757479,2,1,3,59,1,1,1
40757571,1,1,5,59,1,1,1
40757571,2,1,4,22,1,2,2
40757571,3,1,3,20,1,2,2
40757576,1,1,5,72,1,1,1
40757613,1,2,1,67,3,2,2
40757613,2,2,1,92,3,1,2
40757630,1,2,2,92,1,2,2
40757649,1,1,4,41,1,1,1
40757649,2,1,4,35,1,2,1
40757744,1,1,5,73,1,1,2
40757744,2,1,4,71,1,2,1
40757884,1,1,3,21,1,2,2
40757884,2,1,2,23,1,1,1
40757911,1,1,3,41,1,1,1
40757926,1,1,4,46,1,2,1
40757926,2,1,3,40,1,1,1
40757926,3,1,3,26,1,1,1
40757926,4,2,1,17,1,2,2
40757939,1,1,5,30,1,1,1
40757939,2,1,4,31,1,2,1
40757968,1,1,2,82,1,2,2
40757989,1,1,1,79,2,1,2
40757992,1,1,3,70,1,2,2
40757992,2,1,3,76,1,1,2
40757992,3,2,2,44,1,1,2
40757996,1,1,5,69,1,2,1
40758007,1,1,4,70,1,1,2
40758007,2,1,4,67,1,2,2
40758095,1,1,3,44,2,2,1
40758095,2,1,3,63,2,2,2
40758104,1,1,5,38,1,1,1
40758104,2,1,4,29,97,1,1
40758152,1,1,4,66,1,1,2
40758152,2,1,3,65,1,2,1
40758196,1,1,4,53,2,2,1
40758241,1,1,2,57,1,2,2
40758241,2,1,4,62,1,1,2
40758275,1,1,4,68,1,2,1
40758275,2,1,5,71,1,1,1
40758309,1,1,2,60,1,2,2
40758310,1,1,3,31,2,1,1
40758319,1,1,5,58,1,1,2
40758326,1,1,5,75,1,1,1
40758373,1,1,5,61,2,2,1
40758373,2,1,4,61,2,1,2
40758443,1,1,3,75,1,1,1
40758443,2,1,3,70,1,2,1
40758502,1,1,3,38,1,1,2
40758534,1,1,3,49,1,2,2
40758534,2,1,4,53,1,1,1
40758569,1,1,3,25,1,2,1
40758569,2,1,3,27,97,1,1
40758569,3,1,2,20,1,1,1
40758634,1,1,3,39,97,2,1
40758636,1,1,4,69,1,1,2
40758636,2,1,3,51,1,2,2
40758636,3,1,3,21,1,1,2
40758665,1,1,5,68,1,1,1
40758665,2,1,3,54,1,2,1
40758692,1,1,2,45,2,2,1
40758693,1,1,5,61,2,2,2
40758705,1,1,3,66,1,1,1
40758705,2,2,5,54,1,2,1
40758747,1,1,5,42,2,2,1
40758747,2,1,5,42,1,1,1
40758768,1,1,5,64,1,2,1
40758772,1,1,5,46,2,1,1
40758772,2,1,3,71,2,1,2
40758843,1,1,2,65,1,1,2
40758865,1,1,5,25,1,1,1
40758865,2,1,4,83,1,1,1
40758865,3,1,4,72,1,2,1
40758929,1,1,3,61,1,2,2
40758935,1,1,5,32,3,1,2
40758935,2,1,5,32,3,2,2
40758953,1,1,5,40,3,1,1
40758953,2,1,1,66,3,1,2
40758953,3,1,5,34,1,2,1
40758953,4,2,1,62,3,2,2
40759003,1,1,3,63,1,1,1
40759013,1,1,3,36,1,1,1
40759054,1,1,4,82,3,1,2
40759054,2,1,5,67,3,2,2
40759067,1,1,4,61,1,2,2
40759084,1,1,5,69,1,2,2
40759111,1,1,5,67,1,1,1
40759111,2,1,5,52,1,2,1
40759111,3,1,2,19,1,1,1
40759111,4,1,1,17,1,1,1
40759111,5,2,5,75,1,2,2
40759119,1,1,3,50,1,2,1
40759119,2,1,3,56,1,1,1
40759119,3,1,3,26,1,1,1
40759127,1,1,5,44,1,2,1
40759250,1,1,3,57,1,2,1
40759308,1,1,5,56,3,2,1
40759308,2,1,5,57,3,1,1
40759347,1,2,2,78,1,2,2
40759347,2,1,1,80,1,1,2
40759359,1,1,4,35,1,2,1
40759359,2,1,1,36,1,1,1
40759470,1,1,4,51,1,1,1
40759474,1,2,2,64,1,2,1
40759474,2,1,2,79,1,1,2
40759497,1,1,3,73,1,1,2
40759497,2,1,3,67,1,2,1
40759503,1,1,4,67,1,1,2
40759503,2,1,5,70,1,2,2
40759615,1,1,5,31,1,1,1
40759615,2,1,4,29,1,2,1
40759644,1,1,3,58,2,2,2
40759644,2,2,1,38,2,1,2
40759685,1,1,3,38,1,2,1
40759685,2,1,3,40,1,1,1
40759716,1,1,5,48,1,1,1
40759722,1,1,4,76,1,2,2
40759722,2,1,4,77,1,1,1
40759807,1,1,2,65,1,1,1
40759807,2,1,3,63,1,2,1
40759873,1,1,4,26,3,2,1
40759899,1,1,5,37,1,1,1
40759899,2,1,4,31,1,2,1
40759943,1,1,3,57,3,1,2
40759943,2,1,3,58,97,2,1
40759988,1,1,3,63,1,1,1
40760008,1,1,5,43,1,1,1
40760008,2,1,2,43,1,1,1
40760057,1,1,4,34,3,2,2
40760057,3,2,2,58,3,2,2
40760112,1,1,4,60,6,2,1
40760134,1,1,5,57,1,1,1
40760134,2,1,4,56,1,2,2
40760165,1,1,5,33,1,1,1
40760240,1,1,2,92,1,2,2
40760281,1,1,4,66,1,2,2
40760281,2,1,3,69,6,1,2
40760350,1,1,2,61,1,1,2
40760433,1,1,3,59,1,2,1
40760433,2,1,5,74,1,1,1
40760444,1,1,4,68,1,1,1
40760444,2,1,4,62,1,2,2
40760454,1,1,3,57,1,2,2
40760500,1,1,4,74,3,1,2
40760618,1,1,4,32,2,1,1
40760618,2,1,3,32,6,2,1
40760693,1,1,4,60,2,1,2
40760738,1,1,3,58,1,1,1
40760738,2,1,4,35,1,1,1
40760764,1,2,2,81,1,2,2
40760858,1,1,3,61,1,2,1
40760922,1,1,3,21,1,2,1
40760922,2,1,3,20,1,1,1
40760924,1,1,5,61,1,1,1
40760924,2,1,3,58,1,2,1
40760946,1,1,4,56,1,1,1
40760946,2,1,3,58,1,2,1
40760957,1,2,5,64,1,2,2
40760957,2,1,4,59,1,1,2
40761043,1,1,4,24,1,2,1
40761071,1,1,4,27,1,2,1
40761092,1,1,2,61,1,2,1
40761092,2,2,2,92,1,2,2
40761097,1,1,2,55,1,2,1
40761097,2,2,1,46,1,1,2
40761241,1,1,2,84,1,1,2
40761252,1,1,3,92,1,2,2
40761260,1,1,2,22,1,2,2
40761260,2,1,2,22,1,1,1
40761265,1,1,3,66,1,1,1
40761265,2,1,2,60,1,2,2
40761265,3,2,1,21,1,2,2
40761285,1,1,4,53,1,2,1
40761285,2,1,3,55,1,1,1
40761314,1,1,4,70,1,2,2
40761357,1,2,5,31,3,2,1
40761357,2,1,5,28,3,1,1
40761357,3,2,4,22,97,1,1
40761390,1,1,5,59,1,2,1
40761402,1,1,5,30,1,1,1
40761402,2,1,4,28,1,2,1
40761424,1,1,2,31,1,2,1
40761424,2,1,3,30,2,1,1
40761472,1,1,2,70,1,1,2
40761472,2,1,3,72,1,2,2
40761520,1,1,5,70,1,2,2
40761520,2,1,5,72,1,1,2
40761542,1,1,4,47,2,1,1
40761551,1,1,3,75,1,1,2
40761551,2,1,3,75,1,2,2
40761591,1,1,4,63,1,1,1
40761679,1,1,5,60,1,2,1
40761681,1,1,5,36,3,2,1
40761686,1,1,5,50,1,2,2
40761686,2,1,3,57,1,1,2
40761736,1,1,4,76,1,1,2
40761736,2,1,4,74,1,2,2
40761780,1,2,5,48,1,2,2
40761781,1,1,1,62,1,1,1
40761856,1,1,2,62,1,2,1
40761856,2,1,1,65,1,1,2
40761872,1,1,3,58,1,1,1
40761902,1,1,4,50,1,1,1
40761902,2,1,3,76,1,2,2
40761940,1,1,4,53,1,2,1
40761940,2,1,4,53,1,1,1
40761940,3,1,1,17,1,1,2
40762031,1,1,2,62,1,2,1
40762031,2,1,2,64,1,1,1
40762057,1,2,4,71,1,2,2
40762116,1,1,3,35,1,2,1
40762116,2,1,3,32,1,1,1
40762116,3,2,1,58,1,2,2
40762168,1,1,5,60,3,1,1
40762168,2,1,4,57,3,2,2
40762168,3,1,5,25,3,2,1
40762226,1,1,5,63,1,1,2
40762295,1,1,5,66,1,1,1
40762295,2,1,1,69,3,2,2
40762389,1,1,2,60,1,1,2
40762427,1,1,4,69,1,2,1
40762427,2,1,4,69,1,1,2
40762448,1,1,4,25,1,2,1
40762448,2,1,4,26,1,1,1
40762450,1,1,3,48,2,2,1
40762602,1,1,2,44,1,2,1
40762602,2,2,2,47,1,1,1
40762639,1,2,2,82,1,2,2
40762662,1,1,3,66,3,2,2
40762701,1,1,4,56,1,1,1
40762701,2,1,4,44,3,1,1
40762740,1,1,2,75,1,2,2
40762861,1,1,5,55,1,1,1
40762861,2,1,3,53,1,2,1
40762941,1,1,3,81,1,1,2
40762941,2,1,2,79,1,2,2
40763019,1,1,4,65,1,1,1
40763091,1,1,3,92,1,1,2
40763091,2,2,2,87,1,2,2
40763098,1,1,5,36,1,1,1
40763098,2,1,4,32,1,2,2
40763183,1,1,4,39,1,1,1
40763192,1,1,4,54,1,2,2
40763236,1,2,2,68,97,2,2
40763237,1,1,5,63,1,1,1
40763237,2,1,5,63,1,2,1
40763285,1,1,3,55,1,1,1
40763285,2,1,2,52,1,2,1
40763353,1,1,3,65,1,2,2
40763353,2,1,2,70,1,1,2
40763356,1,1,3,66,1,1,1
40763388,1,1,4,56,1,2,1
40763388,2,1,3,66,1,1,1
40763442,1,1,4,58,1,2,1
40763442,2,1,4,65,1,1,2
40763460,1,1,3,49,97,1,1
40763460,2,1,3,40,97,2,2
40763490,1,1,4,61,1,2,1
40763490,2,1,5,63,1,1,1
40763760,1,1,3,76,1,1,2
40763786,1,1,4,74,1,1,2
40763786,2,1,5,71,1,2,2
40763799,1,1,3,65,1,2,2
40763799,2,1,3,62,1,1,1
40763807,1,1,5,29,1,2,1
40763807,2,1,3,30,1,1,1
40763837,1,1,3,50,2,2,1
40763847,1,1,1,72,1,1,2
40763929,1,1,3,57,1,2,1
40763954,1,1,4,43,1,2,1
40763954,2,1,3,36,1,1,1
40763991,1,2,3,68,97,1,2
40764027,1,1,4,30,1,1,1
40764027,2,1,4,25,1,2,1
40764033,1,1,2,69,2,2,2
40764055,1,1,5,67,1,1,1
40764055,2,1,2,70,1,2,2
40764065,1,1,5,40,1,1,1
40764066,1,1,4,26,1,2,1
40764135,1,1,3,45,2,2,1
40764135,2,1,3,64,2,2,2
40764135,3,1,3,71,2,1,1
40764135,4,2,1,35,2,1,2
40764174,1,1,4,92,1,2,2
40764406,1,1,5,49,1,1,1
40764435,1,1,5,70,1,1,2
40764435,2,1,3,66,1,2,2
40764445,1,1,5,33,1,2,1
40764445,2,1,4,35,1,1,1
40764471,1,1,2,55,1,2,1
40764558,1,1,3,55,1,1,1
40764596,1,2,2,37,6,1,2
40764596,2,2,3,30,2,1,1
40764596,3,2,3,28,6,2,1
40764692,1,1,3,85,3,2,2
40764714,1,1,5,73,1,2,2
40764722,1,1,5,56,1,2,1
40764722,2,1,5,53,1,1,1
40764801,1,1,4,33,1,2,1
40764854,1,1,4,64,1,1,1
40764854,2,1,4,63,1,2,1
40764876,1,1,4,61,1,2,1
40764876,2,1,3,69,1,1,1
40764876,3,1,3,21,1,1,1
40764876,4,1,3,18,1,2,2
40764892,1,1,4,72,1,1,2
40764892,2,1,3,68,1,2,2
40764892,3,2,2,19,1,2,1
40764896,1,1,5,70,1,1,1
40764896,2,1,4,67,1,2,1
40764901,1,1,4,66,1,2,2
40764901,2,1,5,65,1,1,1
40764904,1,2,5,29,1,2,1
40764938,1,1,4,65,1,1,2
40764938,2,2,3,64,1,2,2
40764964,1,1,3,59,1,1,1
40764964,2,1,3,60,1,2,1
40764980,1,1,2,69,1,2,2
40765008,1,1,5,50,3,2,1
40765008,2,1,5,52,3,1,1
40765047,1,1,5,46,1,2,1
40765047,2,1,3,74,97,1,1
40765047,3,1,3,19,1,1,1
40765064,1,1,3,69,1,1,2
40765064,2,2,1,52,1,2,1
40765072,1,1,4,25,1,2,1
40765072,2,1,2,30,6,1,1
40765187,1,1,1,76,97,1,2
40765267,1,1,4,29,1,1,1
40765267,2,1,4,30,1,2,1
40765285,1,1,4,32,1,1,1
40765285,2,1,4,27,1,2,1
40765295,1,1,5,65,1,2,2
40765295,2,1,5,72,1,1,2
40765305,1,1,3,52,1,1,1
40765307,1,1,3,92,2,2,2
40765375,1,1,5,58,1,2,2
40765406,1,1,3,39,1,1,2
40765406,2,1,5,32,1,2,1
40765457,1,1,5,70,5,1,1
40765457,2,1,4,65,1,2,2
40765457,3,1,4,37,5,2,2
40765460,1,1,4,28,1,2,1
40765460,2,1,4,31,1,1,1
40765530,1,1,3,63,1,1,1
40765585,1,1,4,29,1,2,1
40765585,2,1,2,55,1,2,1
40765640,1,1,4,58,2,1,1
40765640,2,2,2,51,3,2,2
40765640,3,2,3,80,2,2,2
40765732,1,1,5,64,1,2,2
40765732,2,2,5,74,1,1,2
40765740,1,1,3,75,1,1,1
40765740,2,1,2,74,1,2,2
40765794,1,1,3,66,4,1,2
40765794,2,1,2,64,1,2,2
40765850,1,1,3,69,1,1,1
40765850,2,1,3,65,1,2,2
40765853,1,1,3,72,1,2,2
40765872,1,1,3,66,1,2,2
40765875,1,1,3,92,1,2,2
40765882,1,1,2,74,1,2,2
40765889,1,1,5,37,1,1,1
40765889,2,1,5,40,1,2,1
40765896,1,1,5,72,1,1,1
40765896,2,1,3,61,1,2,1
40766008,1,1,3,52,6,1,1
40766008,2,1,3,52,6,2,1
40766008,3,1,3,26,1,1,1
40766008,4,1,3,19,1,2,2
40766018,1,1,2,71,1,1,2
40766018,2,1,2,55,1,2,1
40766136,1,1,2,78,1,1,2
40766136,2,1,2,75,1,2,2
40766148,1,1,5,65,1,1,1
40766148,2,1,5,66,1,2,2
40766203,1,1,4,61,1,1,1
40766203,2,1,3,55,1,2,1
40766434,1,1,3,48,1,1,1
40766451,1,1,3,50,1,1,1
40766451,2,1,2,50,1,2,1
40766510,1,1,4,55,1,1,1
40766510,2,1,4,53,1,2,2
40766510,3,1,2,30,1,2,2
40766609,1,1,2,74,1,2,2
40766609,2,1,3,69,1,1,2
40766657,1,1,3,58,1,1,1
40766657,2,1,1,92,1,1,2
40766683,1,1,3,63,1,2,2
40766711,1,1,4,68,2,1,1
40766721,1,1,5,29,1,2,1
40766727,1,1,3,59,1,2,1
40766727,2,1,3,61,1,1,1
40766729,1,1,3,73,1,1,1
40766767,1,1,5,30,1,2,1
40766767,2,1,3,33,1,1,1
40766790,1,1,3,60,1,2,1
40766790,2,1,3,50,1,1,1
40766790,3,1,3,21,1,1,1
40766808,1,1,3,79,2,1,1
40766808,2,1,4,66,2,2,1
40766907,1,1,5,73,1,2,2
40766959,1,1,4,51,1,1,1
40766959,2,1,4,47,1,2,1
40766959,3,1,1,17,1,2,1
40767109,1,1,3,52,1,1,1
40767109,2,1,2,53,1,2,1
40767109,3,1,2,23,1,2,1
40767109,4,1,2,18,1,1,1
40767140,1,1,5,40,3,2,1
40767140,2,1,4,37,1,1,1
40767176,1,1,3,39,1,1,1
40767176,2,1,3,38,1,2,1
40767178,1,1,2,51,1,1,1
40767178,2,1,2,52,97,2,1
40767182,1,1,5,59,1,2,1
40767182,2,1,5,59,1,1,1
40767187,1,2,3,74,1,1,2
40767187,2,1,3,65,1,2,2
40767227,1,1,3,46,1,2,1
40767227,2,1,3,41,1,1,1
40767236,1,1,4,87,1,1,2
40767340,1,1,3,64,1,2,1
40767345,1,1,3,64,1,1,2
40767361,1,1,2,39,1,1,1
40767415,1,1,2,42,1,2,1
40767435,1,1,4,62,1,2,1
40767435,2,1,4,52,1,2,1
40767515,1,1,4,55,1,1,1
40767515,2,1,5,54,1,2,1
40767534,1,1,4,39,1,1,1
40767534,2,1,5,36,1,1,1
40767551,1,1,3,78,1,2,2
40767602,1,1,2,76,1,1,2
40767692,1,1,4,83,3,1,2
40767692,2,1,4,79,3,2,2
40767730,1,1,5,28,3,2,1
40767765,1,1,5,74,1,1,2
40767765,2,1,2,68,1,2,2
40767802,1,1,4,61,1,1,1
40767802,2,2,3,64,1,2,2
40767831,1,1,3,78,1,1,2
40767921,1,1,5,78,1,2,2
40767921,2,1,4,69,1,1,2
40767930,1,1,3,59,1,2,2
40767936,1,1,5,47,1,1,1
40767973,1,1,4,41,3,1,1
40767973,2,2,4,36,3,2,2
40768068,1,2,5,50,6,2,2
40768068,2,1,5,65,1,1,1
40768082,1,1,4,54,6,1,2
40768082,2,1,4,56,1,2,2
40768089,1,1,5,35,1,1,1
40768310,1,1,4,36,1,1,1
40768310,2,1,5,34,1,2,1
40768394,1,2,2,79,1,1,2
40768394,2,1,2,76,1,2,2
40768416,1,1,3,53,1,2,1
40768416,2,1,2,62,1,1,1
40768416,3,1,1,17,1,1,2
40768498,1,1,3,62,3,1,1
40768515,1,1,4,28,1,2,1
40768540,1,1,3,86,1,1,2
40768540,2,1,3,86,1,2,2
40768549,1,1,5,29,1,1,1
40768549,2,1,5,31,1,2,1
40768560,1,1,3,58,1,1,2
40768560,2,2,2,55,1,2,2
40768562,1,1,2,61,2,1,2
40768562,2,1,2,56,2,2,1
40768630,1,1,3,63,1,2,2
40768638,1,1,4,80,1,1,2
40768638,2,1,3,76,1,2,2
40768638,3,1,4,51,1,1,1
40768666,1,1,3,52,1,2,1
40768666,2,1,3,51,1,1,1
40768666,3,1,3,24,1,1,1
40768666,4,1,3,19,1,2,1
40768749,1,1,5,46,1,1,1
40768749,2,1,5,42,1,2,1
40768795,1,1,4,53,1,2,1
40768796,1,1,4,66,1,1,2
40768796,2,1,5,74,1,2,2
40768801,1,1,5,70,1,2,2
40768825,1,1,5,70,1,1,2
40768825,2,1,5,67,1,2,2
40768826,1,1,4,27,6,2,2
40768826,2,1,4,27,1,1,1
40768852,1,1,4,28,1,1,1
40768880,1,1,3,61,97,1,2
40768880,2,2,2,63,97,2,1
40768968,1,1,2,65,97,1,2
40768968,2,2,1,85,97,2,2
40769003,1,1,3,67,1,1,2
40769003,2,1,3,63,1,2,2
40769008,1,1,3,46,1,1,1
40769024,1,1,5,76,1,1,2
40769062,1,1,3,59,2,1,2
40769062,2,1,4,61,2,2,1
40769062,3,1,3,30,2,1,1
40769062,4,1,2,27,2,2,1
40769118,1,1,5,37,1,1,1
40769267,1,1,5,42,1,2,1
40769267,2,1,5,49,1,1,1
40769282,1,1,2,65,1,1,2
40769282,2,1,1,66,1,2,2
40769386,1,1,3,41,97,2,1
40769386,2,1,5,47,1,1,1
40769399,1,1,3,59,1,2,1
40769399,2,1,2,29,1,1,1
40769399,3,1,4,32,1,2,1
40769402,1,1,5,50,2,2,1
40769404,1,1,5,34,3,2,2
40769404,2,1,4,34,3,1,1
40769405,1,1,5,45,1,1,1
40769436,1,1,5,83,1,2,2
40769436,2,1,5,88,1,1,2
40769446,1,1,3,83,1,2,2
40769451,1,1,4,35,1,1,1
40769496,1,1,5,27,3,1,1
40769496,2,1,3,29,1,1,1
40769500,1,1,4,60,1,2,2
40769500,2,1,2,92,1,1,2
40769506,1,2,3,77,1,2,2
40769508,1,1,5,27,6,1,1
40769508,2,1,4,28,2,2,1
40769516,1,1,5,71,1,2,1
40769516,2,1,5,74,1,1,1
40769554,1,1,3,45,1,1,2
40769563,1,1,3,52,1,1,1
40769563,2,1,4,51,1,2,1
40769563,3,1,1,18,1,1,2
40769647,1,1,4,55,1,1,1
40769647,2,1,4,56,1,2,1
40769664,1,1,5,31,1,1,1
40769664,2,1,5,28,1,2,1
40769666,1,1,4,23,1,1,1
40769666,2,1,4,23,1,2,1
40769703,1,1,5,49,1,1,1
40769707,1,1,4,55,1,2,1
40769752,1,1,5,52,1,1,1
40769752,2,1,4,51,1,2,1
40769752,3,1,1,16,1,2,2
40769787,1,1,5,76,1,1,2
40769864,1,1,2,69,1,2,2
40769864,2,1,2,65,1,1,1
40769868,1,1,3,56,1,2,1
40769875,1,1,5,84,1,1,2
40769895,1,1,3,29,1,2,1
40769895,2,1,3,28,1,1,1
40769936,1,1,4,32,2,2,1
40769952,1,1,4,29,1,2,1
40769952,2,1,4,32,1,1,1
40769977,1,1,2,61,1,1,2
40769977,2,1,2,60,1,2,2
40769982,1,1,4,65,6,1,2
40769982,2,1,4,58,1,2,1
40770097,1,1,3,74,1,2,2
40770154,1,1,4,33,1,1,1
40770178,1,1,5,75,1,1,2
40770178,2,1,5,69,1,2,2
40770178,3,2,5,92,1,2,2
40770218,1,1,3,69,1,1,2
40770255,1,1,3,67,1,1,2
40770255,2,1,3,65,1,2,2
40770260,1,1,5,55,1,2,1
40770260,2,1,5,58,1,1,1
40770260,3,1,1,17,97,2,2
40770298,1,1,5,60,1,1,1
40770298,2,1,3,60,1,2,1
40770322,1,1,4,28,1,2,1
40770322,2,1,4,29,1,1,1
40770326,1,1,1,81,1,1,2
40770353,1,1,5,74,1,2,2
40770385,1,1,4,33,1,2,1
40770385,2,1,4,33,1,1,1
40770394,1,2,4,57,1,1,2
40770394,2,1,3,55,1,1,2
40770411,1,1,5,67,6,2,1
40770430,1,1,4,51,1,2,1
40770562,1,1,3,74,6,1,2
40770562,2,1,2,68,2,2,1
40770574,1,1,4,51,1,2,1
40770574,2,1,3,50,1,1,1
40770574,3,1,3,26,1,1,2
40770602,1,1,4,80,2,2,2
40770621,1,2,3,92,1,2,2
40770641,1,1,4,60,1,2,2
40770641,2,1,3,63,1,1,1
40770653,1,1,2,61,3,2,2
40770765,1,1,2,60,1,1,1
40770765,2,1,5,53,1,2,1
40770816,1,1,4,80,2,1,2
40770816,2,1,3,77,2,2,2
40770824,1,1,4,60,3,2,1
40770824,2,1,2,24,3,2,2
40770824,3,1,3,55,3,1,1
40770824,4,1,2,50,3,2,1
40770831,1,1,3,52,1,2,1
40770831,2,1,2,57,1,1,2
40770831,3,1,1,17,1,2,1
40770836,1,1,5,69,1,1,1
40770836,2,1,5,69,1,2,2
40770839,1,1,3,42,1,2,1
40770839,2,1,3,22,1,1,1
40770839,3,1,2,23,1,1,1
40770839,4,1,1,19,1,1,2
40770839,5,1,2,42,1,1,1
40770895,1,1,3,78,1,2,2
40770895,2,1,2,54,1,2,1
40770927,1,1,4,59,1,2,1
40770973,1,1,3,47,6,1,1
40770973,2,1,3,42,1,2,1
40771028,1,1,4,52,1,1,1
40771052,1,1,4,73,1,2,2
40771071,1,1,4,52,1,2,1
40771076,1,2,2,71,1,2,2
40771076,2,1,2,71,1,1,2
40771182,1,1,4,78,2,2,2
40771199,1,1,3,73,1,2,2
40771199,2,1,3,81,1,1,2
40771242,1,1,5,42,1,1,1
40771242,2,1,5,40,1,2,1
40771247,1,1,4,41,1,2,1
40771247,2,1,3,49,1,1,1
40771247,3,1,3,18,1,2,2
40771252,1,1,5,52,1,2,1
40771314,1,1,2,54,5,2,1
40771314,2,1,3,57,5,1,2
40771341,1,1,2,58,1,2,1
40771341,2,1,2,54,1,1,1
40771367,1,1,3,75,1,1,2
40771367,2,1,5,76,1,2,2
40771384,1,1,3,62,1,1,1
40771384,2,1,2,92,1,1,2
40771384,3,2,2,82,1,2,2
40771400,1,1,3,70,1,2,1
40771454,1,1,5,55,1,1,1
40771454,2,1,4,50,6,2,1
40771454,3,1,3,20,6,2,2
40771464,1,1,2,63,1,2,1
40771464,2,1,1,77,1,1,2
40771496,1,1,5,73,1,2,2
40771496,2,2,2,81,1,1,2
40771569,1,1,2,45,2,1,1
40771631,1,1,2,60,1,1,1
40771693,1,1,3,42,1,2,1
40771693,2,1,3,40,1,1,1
40771714,1,1,3,87,1,2,2
40771717,1,1,3,56,1,1,1
40771717,2,1,2,28,1,2,1
40771726,1,1,2,60,1,2,1
40771730,1,1,3,57,1,1,1
40771730,2,1,2,53,1,2,2
40771809,1,1,5,70,1,1,1
40771856,1,1,5,27,1,2,1
40771877,1,1,4,37,1,1,1
40771897,1,1,4,61,1,1,2
40771897,2,1,3,59,1,2,2
40771897,3,1,4,29,1,1,1
40771906,1,1,5,45,1,2,1
40771906,2,1,5,45,1,1,1
40771925,1,1,5,39,2,1,1
40771959,1,1,4,23,6,2,1
40771959,2,1,4,37,6,1,1
40772016,1,1,2,75,1,2,2
40772016,2,2,3,47,1,2,1
40772020,1,1,3,76,1,1,2
40772020,2,1,3,71,1,2,2
40772033,1,1,5,31,1,1,1
40772033,2,1,5,29,1,2,1
40772095,1,1,4,33,1,2,2
40772095,2,1,2,33,1,1,1
40772151,1,1,4,48,1,2,2
40772151,2,1,4,52,1,1,1
40772151,3,1,3,20,1,2,2
40772151,4,1,3,18,1,1,2
40772151,5,1,1,16,1,2,2
40772178,1,1,5,25,3,1,2
40772182,1,1,5,61,1,2,1
40772219,1,1,3,72,1,1,1
40772219,2,1,3,64,1,2,2
40772227,1,1,4,69,1,1,2
40772227,2,1,4,74,1,2,2
40772255,1,1,3,30,1,1,1
40772255,2,1,3,29,1,2,2
40772279,1,1,5,47,1,1,1
40772279,2,1,4,45,1,2,2
40772396,1,1,4,50,1,2,2
40772413,1,1,5,31,1,2,1
40772413,2,1,4,32,1,1,1
40772415,1,1,3,70,1,2,2
40772420,1,1,4,78,1,1,2
40772420,2,2,2,72,1,2,2
40772672,1,1,3,64,1,2,2
40772672,2,1,4,64,1,1,2
40772673,1,1,2,54,1,2,1
40772673,2,2,1,80,1,2,2
40772699,1,1,5,60,1,1,1
40772699,2,1,5,64,1,1,1
40772731,1,1,5,68,6,1,2
40772732,1,1,5,49,1,1,1
40772732,2,1,5,49,1,2,1
40772878,1,1,5,53,1,1,1
40772912,1,1,5,65,1,2,2
40772933,1,1,5,64,2,2,1
40773017,1,1,2,26,1,2,1
40773017,2,1,2,24,1,1,1
40773026,1,1,4,60,1,2,1
40773026,2,1,4,61,1,1,1
40773026,3,1,3,24,1,2,1
40773160,1,1,3,69,1,2,2
40773160,2,1,3,69,1,1,2
40773169,1,1,5,52,4,1,1
40773169,2,1,4,44,3,2,2
40773170,1,1,4,29,1,1,1
40773215,1,1,3,81,1,1,2
40773215,2,1,2,79,1,2,2
40773218,1,1,2,57,1,2,1
40773218,2,1,2,85,1,2,2
40773218,3,2,1,68,1,1,2
40773260,1,1,4,33,1,1,1
40773306,1,1,5,39,1,2,1
40773306,2,1,5,53,1,1,1
40773326,1,1,3,33,1,2,2
40773326,2,1,5,39,1,1,1
40773368,1,1,5,58,1,2,1
40773383,1,1,3,54,1,2,1
40773383,2,1,2,82,1,1,1
40773386,1,1,5,69,1,1,2
40773386,2,1,5,66,1,2,2
40773413,1,1,5,79,1,2,2
40773413,2,1,2,82,1,1,2
40773424,1,1,4,27,1,2,1
40773424,2,1,3,35,1,1,1
40773436,1,1,4,38,1,2,1
40773465,1,1,2,47,1,2,1
40773494,1,1,3,78,1,1,2
40773494,2,1,3,70,1,2,2
40773541,1,1,2,48,1,1,1
40773541,2,1,2,47,1,2,2
40773562,1,1,4,69,1,1,2
40773562,2,2,4,69,1,2,2
40773566,1,1,4,66,1,2,1
40773566,2,1,3,59,1,1,1
40773566,3,1,4,26,1,2,1
40773574,1,1,4,66,1,2,2
40773574,2,1,4,67,1,1,2
40773582,1,1,5,52,1,2,1
40773582,2,1,2,27,1,1,2
40773582,3,1,5,87,1,1,2
40773590,1,1,4,49,1,2,2
40773623,1,1,5,58,1,2,1
40773623,2,1,5,59,1,1,1
40773628,1,1,3,58,1,1,1
40773628,2,1,3,26,1,1,1
40773628,3,1,3,22,1,1,1
40773628,4,1,2,20,1,1,1
40773649,1,1,5,53,3,1,1
40773720,1,2,4,68,1,1,2
40773735,1,1,4,26,1,2,1
40773735,2,1,4,29,1,1,1
40773744,1,1,4,62,1,1,2
40773744,2,1,2,62,1,2,1
40773744,3,1,2,35,1,1,2
40773790,1,1,4,69,1,1,2
40773790,2,1,2,71,1,2,2
40773790,3,1,3,37,1,2,2
