age,home_ownership,income,vote20turnoutjb,particip_count,meeting,moneyorg,protest,online,persuade,button,loans2,diversity7,experts,compro1,compro2,pcorrect,expavoid,callout_social,callout_person,fttrump1,ftbiden1,ftobama1,ftpence1,ftyang1,ftpelosi1,ftrubio1,ftocasioc1,fthaley1,ftthomas1,ftfauci1
36,2,22,1,3,1,1,0,0,0,0,2,2,3,1,1,8,2,2,1,1,97,99,30,35,35,35,43,35,45,45
55,2,20,1,0,0,0,0,0,0,0,77,4,3,1,2,3,2,2,2,50,50,50,50,60,30,30,30,30,30,70
56,2,21,1,3,0,1,0,1,0,0,2,1,3,1,3,8,2,2,1,0,65,70,0,20,50,2,70,20,15,85
59,2,16,1,0,0,0,0,0,0,0,77,1,2,1,3,4,1,2,2,0,15,100,0,0,0,10,25,0,0,50
35,1,7,1,0,0,0,0,0,0,0,3,3,3,2,3,8,2,2,2,60,50,50,50,40,30,30,40,40,40,30
60,1,6,1,2,0,0,0,1,0,1,77,2,3,2,3,3,2,2,2,70,50,50,50,50,10,50,50,50,60,20
61,1,20,1,1,0,0,0,1,0,0,77,5,3,1,3,4,1,2,2,60,0,0,75,3,0,55,0,90,90,50
40,2,11,1,1,0,1,0,0,0,0,1,1,1,1,4,8,2,2,2,10,5,50,0,50,10,10,10,50,0,100
73,2,24,1,0,0,0,0,0,0,0,77,4,3,2,3,2,2,2,2,0,70,70,50,50,50,50,50,70,50,80
36,2,12,0,0,0,0,0,0,0,0,4,4,3,1,3,8,1,1,1,20,40,30,15,15,15,15,15,15,15,15
19,1,9,0,2,0,0,0,1,0,0,77,2,4,1,4,2,1,2,1,0,10,80,50,50,50,50,50,50,50,50
71,2,13,1,2,1,0,0,0,1,0,7,5,1,2,4,8,2,2,2,100,0,0,100,30,0,100,0,100,100,50
31,1,13,0,0,0,0,0,0,0,0,77,4,4,1,1,3,2,2,2,0,50,70,0,0,0,0,0,0,0,100
75,2,19,1,0,0,0,0,0,0,0,5,2,4,1,2,8,1,2,2,0,90,90,60,70,80,50,60,40,40,90
29,2,16,1,3,0,0,1,0,1,1,77,3,5,1,4,1,1,1,1,30,75,60,65,60,65,40,65,60,25,65
55,2,3,1,0,0,0,0,0,0,0,4,4,3,2,3,8,2,2,2,0,100,100,0,10,90,10,10,10,10,10
27,1,13,1,1,0,0,0,0,0,0,77,1,1,2,2,1,1,2,1,0,35,100,0,15,10,0,100,0,0,50
65,2,7,1,3,0,0,0,1,0,1,1,1,4,2,5,8,2,1,1,100,0,0,90,0,0,50,0,100,100,70
56,1,12,1,0,0,0,0,0,0,0,1,1,3,1,4,8,2,2,2,0,70,100,0,50,90,0,90,0,0,100
20,2,6,1,1,0,0,0,0,1,0,4,6,2,2,4,8,1,1,2,3,50,100,50,20,15,30,20,10,50,40
63,2,6,1,4,1,0,0,1,1,0,7,4,2,2,4,8,2,1,2,80,30,20,75,35,20,70,10,95,85,70
75,2,15,1,1,0,0,0,0,0,0,77,7,3,2,4,4,1,2,2,55,0,0,95,50,0,0,0,50,50,50
51,1,4,1,1,0,0,0,1,0,0,4,3,3,1,3,8,2,2,2,60,70,85,31,94,80,60,40,40,40,85
53,2,23,1,2,0,1,0,1,0,0,77,1,5,2,4,3,1,2,1,15,78,98,12,15,50,15,25,15,12,98
69,1,4,1,0,0,0,0,0,0,0,1,1,2,1,3,8,1,2,2,0,80,80,0,75,100,25,75,0,0,95
65,1,22,1,2,1,1,0,0,0,0,5,2,3,1,3,8,2,2,2,100,40,50,100,50,20,70,20,90,90,80
52,1,22,1,1,0,1,0,0,0,0,2,2,2,1,2,8,1,2,2,100,0,0,0,0,0,0,0,0,0,0
68,1,5,1,0,0,0,0,0,0,0,3,3,3,1,2,8,1,2,1,85,50,60,90,80,0,60,30,70,70,90
63,2,4,1,0,0,0,0,0,0,0,77,1,3,1,2,1,2,2,1,0,85,90,0,85,95,30,75,20,20,95
29,2,15,1,2,0,1,0,1,0,0,2,3,2,1,2,8,2,2,1,12,12,2,2,3,3,3,3,3,3,3
28,3,2,1,4,0,1,0,0,1,0,77,1,5,1,2,2,1,1,2,10,80,85,10,55,80,10,60,25,10,90
40,2,22,1,0,0,0,0,0,0,0,3,4,4,1,3,8,2,2,2,15,50,60,30,60,20,20,30,0,20,50
22,1,6,1,0,0,0,0,0,0,0,1,1,1,1,3,8,1,2,2,75,60,50,25,45,50,50,74,50,25,40
36,2,20,1,3,1,1,0,0,1,0,3,4,1,1,3,8,2,1,1,0,60,40,40,40,50,60,40,10,20,60
69,2,26,1,1,0,0,0,0,1,0,77,1,5,1,2,1,1,2,1,1,85,94,5,60,88,10,40,25,2,98
49,1,3,1,0,0,0,0,0,0,0,77,6,2,1,2,4,2,2,2,90,0,10,80,10,0,50,0,50,0,60
23,3,22,1,1,0,0,0,1,0,0,77,4,3,1,3,3,1,2,2,70,40,70,50,40,0,30,10,10,20,20
68,2,15,1,1,0,0,0,1,0,0,1,5,5,2,5,8,2,2,2,60,80,70,75,65,70,65,65,70,60,70
69,2,13,1,2,0,0,0,0,1,0,77,4,5,1,3,4,2,2,2,85,1,1,100,40,1,100,1,100,75,100
37,2,12,1,2,0,0,0,1,0,0,5,2,4,2,2,8,1,1,2,50,50,70,50,50,60,50,50,50,0,50
29,1,6,1,0,0,0,0,0,0,0,77,3,4,1,3,1,1,2,2,5,89,90,10,93,90,5,80,5,3,87
58,2,9,1,5,1,0,0,1,1,1,5,2,1,2,4,8,1,2,1,100,0,16,100,30,0,5,0,85,100,98
44,1,18,1,0,0,0,0,0,0,0,77,2,4,1,3,2,2,2,2,0,40,90,0,50,30,20,90,50,10,50
70,2,3,1,0,0,0,0,0,0,0,77,4,3,1,3,3,2,2,1,95,0,10,95,0,0,0,0,0,90,90
29,1,24,1,1,0,0,0,0,1,0,4,4,3,1,3,8,1,1,1,55,39,25,25,21,25,48,55,18,29,35
50,2,14,1,0,0,0,0,0,0,0,5,1,2,1,2,8,2,2,2,40,70,60,60,50,60,50,50,50,50,70
48,2,13,1,1,0,0,0,0,0,0,2,2,1,1,4,8,1,1,1,20,15,15,15,70,0,25,0,10,35,75
65,2,4,1,0,0,0,0,0,0,0,77,4,4,1,3,3,2,2,2,45,70,65,30,0,60,0,0,0,0,70
55,2,10,1,0,0,0,0,0,0,0,4,1,4,1,4,8,2,2,2,15,80,90,15,80,80,50,75,50,50,50
50,2,22,1,0,0,0,0,0,0,0,77,4,3,1,3,4,1,2,2,100,0,0,100,0,0,90,0,100,95,50
66,2,18,0,0,0,0,0,0,0,0,7,4,3,1,2,8,2,2,2,60,50,60,50,50,50,50,50,50,50,50
31,1,4,1,1,0,0,0,1,0,0,77,2,4,2,4,4,2,2,2,0,100,100,0,30,100,75,40,20,20,50
54,2,12,1,0,0,0,0,0,0,0,7,7,4,2,4,8,2,2,2,100,0,0,100,50,0,60,0,85,50,0
31,1,17,1,0,0,0,0,0,0,0,1,5,3,2,4,8,2,2,2,100,0,0,100,0,0,0,0,50,0,40
31,2,21,1,2,1,1,0,0,0,0,1,4,1,1,2,8,2,1,1,85,0,0,85,0,0,0,0,0,0,0
47,1,6,1,1,0,0,0,0,0,0,5,1,5,1,4,8,1,2,1,0,51,99,0,55,85,0,75,0,0,99
31,2,22,1,5,1,0,1,1,1,1,2,3,2,1,4,8,2,1,1,10,50,70,40,30,29,30,20,30,30,30
23,1,13,1,3,0,1,0,0,1,1,77,2,1,2,3,3,1,2,1,35,90,100,75,60,95,100,95,60,55,75
74,2,21,1,2,0,0,0,0,1,1,6,2,4,1,2,8,2,2,1,89,3,2,90,2,0,67,0,78,100,15
86,2,8,1,0,0,0,0,0,0,0,77,4,4,2,3,1,1,2,2,20,90,90,5,10,80,60,60,70,80,90
57,1,10,1,5,0,1,0,1,0,1,77,5,4,1,3,4,2,2,2,15,60,70,60,30,0,0,0,0,0,100
30,1,7,1,0,0,0,0,0,0,0,77,4,3,1,3,2,2,2,2,0,50,100,0,50,50,50,50,50,50,50
62,1,21,1,0,0,0,0,0,0,0,2,2,5,2,3,8,2,2,2,0,100,100,0,70,95,3,80,12,4,100
71,2,17,1,1,0,0,0,0,0,0,77,4,2,1,3,3,1,2,1,90,5,0,90,20,0,70,0,100,80,90
49,2,6,1,1,0,0,0,0,0,1,7,4,3,2,4,8,1,2,2,100,0,0,99,6,0,80,0,60,0,60
58,2,18,1,0,0,0,0,0,0,0,7,5,2,1,3,8,2,2,2,100,0,75,50,25,0,0,0,0,90,0
50,2,13,1,3,0,1,0,1,1,0,7,6,1,2,4,8,2,2,2,85,3,5,90,10,7,50,1,50,75,2
57,1,3,1,0,0,0,0,0,0,0,77,1,3,2,3,3,2,2,2,0,100,100,0,50,100,0,100,0,0,99
47,2,6,1,0,0,0,0,0,0,0,77,1,3,1,1,1,2,2,2,25,50,100,20,0,0,0,0,0,0,0
31,2,19,1,1,0,0,0,0,0,1,3,3,4,2,3,8,2,2,2,75,10,10,0,0,0,0,0,0,0,0
21,1,13,1,3,0,0,0,1,1,0,1,1,3,1,3,8,1,1,1,30,0,60,0,0,60,50,100,50,50,50
19,2,2,1,1,0,0,0,0,1,0,77,4,3,1,2,2,2,1,1,0,30,100,1,2,3,4,5,6,7,8
50,3,10,1,0,0,0,0,0,0,0,77,1,3,2,3,1,2,2,2,0,100,100,0,0,90,0,50,30,30,80
80,2,8,0,0,0,0,0,0,0,0,77,3,3,2,4,1,2,2,2,60,51,50,50,10,20,10,10,10,10,10
63,2,26,1,1,0,0,0,0,0,0,7,4,2,1,2,8,2,2,2,60,40,70,30,40,20,20,0,0,0,80
40,2,23,1,1,0,0,0,1,0,0,77,2,4,1,2,2,2,2,2,20,78,45,25,50,50,79,40,43,60,80
62,2,24,1,0,0,0,0,0,0,0,77,3,1,1,2,4,1,2,2,50,20,40,50,40,10,20,0,50,20,40
66,2,7,1,2,0,0,0,0,1,0,77,1,3,1,1,2,1,2,1,15,75,85,15,70,70,60,65,30,40,75
42,2,25,1,1,0,1,0,0,0,0,4,4,3,1,3,8,2,2,2,50,50,50,50,40,40,30,20,20,50,60
36,3,14,0,0,0,0,0,0,0,0,4,4,1,2,1,8,2,2,2,0,0,0,0,0,0,0,0,0,0,0
54,2,1,1,0,0,0,0,0,0,0,77,2,4,1,4,1,2,2,2,0,0,0,20,20,0,0,0,10,0,10
63,1,3,1,1,0,0,0,1,0,0,4,1,4,1,3,8,1,2,2,0,90,100,0,80,90,10,70,0,0,100
55,2,26,1,1,0,0,0,0,0,0,77,3,1,2,4,2,2,2,1,76,2,16,50,85,2,25,4,85,10,50
63,2,13,1,1,0,0,0,0,0,0,77,4,4,1,3,3,2,2,2,10,90,95,25,50,75,60,30,30,30,95
58,2,15,1,1,0,0,0,0,0,0,7,4,3,1,3,8,1,2,1,51,30,49,70,50,0,75,0,75,75,85
28,2,18,1,0,0,0,0,0,0,0,77,4,4,1,4,1,1,2,2,5,50,85,5,90,70,50,50,50,50,50
54,2,20,1,1,0,1,0,0,0,0,4,2,3,1,3,8,2,2,2,100,0,0,100,0,0,100,0,100,0,90
30,1,17,1,2,0,0,1,0,0,1,3,2,2,1,2,8,1,2,2,50,21,45,1,1,1,1,1,1,1,1
50,1,12,0,0,0,0,0,0,0,0,77,7,5,2,5,4,2,2,2,0,50,0,20,10,20,0,0,20,0,0
53,1,14,1,0,0,0,0,0,0,0,4,4,4,2,3,8,2,2,2,66,45,65,55,50,10,45,35,40,45,90
69,2,3,1,1,0,0,0,1,0,0,77,1,5,1,3,1,2,2,2,0,100,100,0,100,100,0,75,0,0,100
53,2,18,1,0,0,0,0,0,0,0,7,4,1,1,3,8,1,2,2,70,0,0,70,40,0,70,0,80,80,80
38,3,20,1,2,0,1,0,0,1,0,4,3,3,1,4,8,1,1,1,80,0,0,0,0,0,0,0,0,0,0
58,2,11,1,0,0,0,0,0,0,0,5,4,3,1,2,8,2,2,2,40,10,20,80,50,1,40,30,40,60,50
70,2,12,1,0,0,0,0,0,0,0,77,4,4,1,2,4,2,2,2,75,50,65,50,50,10,35,5,30,30,75
20,3,5,1,1,0,0,1,0,0,0,6,3,1,1,1,8,1,2,1,5,20,90,50,80,50,50,50,50,50,100
25,3,4,1,0,0,0,0,0,0,0,77,1,1,2,1,1,2,2,2,15,40,100,60,0,60,0,0,0,0,0
63,2,7,1,0,0,0,0,0,0,0,77,7,5,2,2,4,2,2,2,99,5,66,98,2,0,1,2,2,78,89
18,2,26,0,1,0,0,0,0,0,0,3,3,5,2,3,8,2,2,2,10,50,70,20,80,50,45,60,50,40,100
49,3,5,0,0,0,0,0,0,0,0,3,2,3,2,5,8,2,1,1,50,50,60,50,40,20,20,35,45,34,78
51,1,6,1,0,0,0,0,0,0,0,4,2,2,1,2,8,2,2,2,0,75,100,45,60,90,0,25,0,0,100
59,2,21,1,4,0,1,0,1,0,1,7,2,3,1,3,8,2,2,1,90,10,30,95,2,0,60,0,80,75,50
60,1,3,1,0,0,0,0,0,0,0,77,1,3,1,2,3,2,2,2,0,100,100,0,0,60,0,0,0,50,90
64,2,13,1,0,0,0,0,0,0,0,77,2,4,1,3,2,1,2,2,5,78,89,5,14,35,45,32,23,23,90
68,1,21,1,0,0,0,0,0,0,0,3,4,1,1,3,8,2,2,2,50,50,0,55,20,0,40,0,60,50,75
27,1,7,1,2,0,1,0,1,0,0,1,2,2,1,4,8,1,1,1,44,6,44,12,12,12,12,2,22,8,20
63,2,16,1,3,0,0,0,1,1,0,77,2,2,1,4,2,1,2,2,25,60,75,10,20,60,0,20,0,0,100
35,2,16,1,0,0,0,0,0,0,0,77,2,4,1,3,1,2,2,2,15,50,60,50,50,55,66,80,20,20,40
48,1,5,1,5,0,1,0,1,1,1,77,2,4,1,2,3,2,2,2,30,90,100,45,90,90,90,90,50,50,80
66,2,19,1,1,0,0,0,0,0,0,77,4,1,1,4,4,1,2,2,90,0,0,88,0,0,80,0,80,99,40
35,2,22,1,6,1,1,1,1,1,1,1,1,1,1,5,8,1,1,1,50,80,100,80,90,100,100,100,99,88,100
62,2,4,1,4,0,1,0,1,0,0,77,7,4,2,5,4,2,2,1,100,0,0,90,0,0,50,0,70,50,65
61,2,25,1,1,0,0,0,0,0,0,7,7,2,1,3,8,1,2,2,85,0,0,50,0,0,50,0,50,85,50
30,2,17,1,3,0,0,0,0,1,1,77,1,3,2,3,3,1,2,1,0,60,75,50,50,50,50,50,50,50,75
23,2,21,0,0,0,0,0,0,0,0,2,4,3,1,4,8,2,2,1,0,5,15,0,20,10,0,0,0,0,5
70,2,10,1,4,0,0,0,1,0,1,6,1,3,1,2,8,2,2,1,2,85,70,7,50,55,12,50,2,20,60
66,1,8,1,1,0,0,0,0,0,0,77,4,3,1,2,3,2,2,2,50,65,75,50,50,75,40,45,35,85,45
64,2,23,1,0,0,0,0,0,0,0,5,1,4,1,2,8,1,2,2,0,95,100,5,50,80,50,60,40,75,90
76,2,4,1,2,0,0,0,1,0,0,77,1,3,1,2,4,1,2,2,100,0,0,100,40,0,40,0,100,0,50
42,2,23,1,1,0,0,0,0,0,0,77,3,4,1,2,1,2,2,1,0,60,80,15,30,40,0,60,40,0,100
48,2,6,1,2,0,0,0,1,0,0,7,4,3,1,3,8,1,2,2,85,40,30,50,30,1,52,2,0,0,70
39,2,22,1,3,1,0,0,1,0,0,77,4,3,2,3,1,1,2,2,0,90,95,10,75,75,50,50,20,5,90
26,1,4,1,2,0,0,1,0,0,0,77,5,5,2,3,2,2,1,1,43,2,84,57,38,13,46,55,2,1,0
19,1,1,1,4,0,0,0,1,1,1,77,1,3,1,3,2,1,2,1,0,55,80,0,50,50,50,53,49,43,53
72,2,6,1,0,0,0,0,0,0,0,77,4,3,1,3,2,1,2,2,90,65,60,95,40,0,5,5,5,5,70
41,2,22,1,3,1,1,1,0,0,0,1,1,1,1,4,8,2,1,1,30,40,70,60,40,30,30,20,40,30,30
40,1,21,1,1,0,1,0,0,0,0,77,1,1,1,5,1,1,1,1,95,50,60,50,60,40,20,30,10,20,40
32,3,16,1,3,0,0,0,1,1,0,77,4,4,1,3,4,1,2,2,75,0,5,80,0,0,85,0,60,0,50
45,2,14,1,4,0,1,0,1,0,0,3,1,4,1,1,8,2,2,1,0,75,90,0,25,50,25,25,50,25,90
37,1,4,1,0,0,0,0,0,0,0,77,4,5,1,3,4,1,2,1,50,0,0,50,50,0,0,50,50,50,50
35,2,5,1,5,1,0,0,1,1,0,77,3,5,1,1,4,1,2,2,0,70,90,0,75,60,40,0,30,24,90
56,2,12,1,1,0,0,0,0,0,0,3,1,5,1,3,8,1,2,1,0,60,80,5,75,75,20,0,20,40,100
54,1,14,1,2,0,0,0,1,0,0,77,4,4,1,3,4,2,2,2,85,30,60,30,50,0,50,50,50,50,60
67,2,23,0,3,0,1,0,1,0,0,1,3,1,1,3,8,1,2,2,85,0,20,100,70,0,0,0,5,0,45
33,2,12,1,0,0,0,0,0,0,0,77,3,2,2,5,4,2,2,2,100,0,0,100,0,0,0,0,0,0,100
41,2,10,1,2,0,0,1,0,1,0,77,3,4,2,4,3,2,2,1,80,30,40,90,15,25,75,10,10,10,15
42,2,22,1,2,1,1,0,0,0,0,77,1,1,2,5,4,1,1,1,40,90,70,70,50,60,50,60,60,70,50
70,2,7,1,0,0,0,0,0,0,0,7,5,3,2,3,8,2,2,2,100,0,0,100,0,0,0,0,60,0,70
29,1,10,1,0,0,0,0,0,0,0,77,3,3,1,4,2,2,2,2,50,60,50,40,50,60,50,50,40,50,50
55,2,16,1,0,0,0,0,0,0,0,7,1,4,1,2,8,2,2,2,0,70,100,0,50,100,40,80,0,0,100
69,1,6,1,0,0,0,0,0,0,0,7,2,2,1,3,8,2,2,2,35,80,75,60,45,75,45,50,40,25,80
36,2,21,1,0,0,0,0,0,0,0,3,4,3,1,3,8,2,2,2,30,85,70,0,50,85,50,85,50,50,70
41,2,21,1,1,0,0,0,0,0,0,1,4,2,1,2,8,2,2,1,50,0,60,60,0,0,0,20,0,25,0
33,2,8,1,0,0,0,0,0,0,0,1,1,3,1,2,8,1,2,2,0,60,75,0,50,65,0,25,0,0,50
75,2,5,1,1,0,0,0,0,0,1,7,6,5,1,2,8,1,2,2,100,20,40,98,30,0,30,0,20,30,70
63,1,7,1,0,0,0,0,0,0,0,77,4,3,1,3,2,2,2,2,30,75,80,45,40,60,30,30,30,40,80
72,2,15,1,2,0,0,0,0,1,0,2,3,4,1,3,8,1,2,2,0,75,95,0,60,90,20,50,0,70,90
45,2,19,1,0,0,0,0,0,0,0,77,5,4,1,2,4,1,2,2,85,5,10,95,5,0,85,0,85,75,80
30,2,21,1,2,0,0,0,0,1,0,77,1,3,1,3,1,1,2,1,0,20,90,0,60,50,40,70,50,50,70
39,1,21,1,0,0,0,0,0,0,0,5,2,1,1,2,8,2,2,2,50,40,50,60,10,10,10,10,10,10,10
53,2,20,1,1,0,0,0,0,0,0,7,2,2,1,2,8,2,2,2,5,88,100,2,77,88,4,8,6,4,99
45,2,10,1,0,0,0,0,0,0,0,77,4,3,1,3,2,2,2,2,0,50,100,25,50,50,50,50,50,50,50
79,2,11,1,0,0,0,0,0,0,0,7,4,4,1,3,8,2,2,2,99,1,50,99,50,1,90,1,85,99,100
60,2,6,1,0,0,0,0,0,0,0,7,3,3,1,1,8,1,1,1,90,10,30,90,50,0,70,0,100,75,100
31,3,1,0,0,0,0,0,0,0,0,4,4,9,2,3,8,2,1,2,69,56,70,0,0,0,0,0,0,0,0
41,2,18,1,5,1,1,0,1,0,0,77,7,5,1,3,1,2,2,1,0,80,90,0,0,95,60,90,50,0,75
19,1,3,0,1,0,0,0,0,1,0,77,1,5,1,4,2,2,2,2,0,50,85,5,80,80,12,90,5,0,95
44,2,19,1,8,1,1,1,1,1,1,77,1,1,1,3,1,1,1,1,0,90,96,0,90,60,20,75,0,0,70
67,2,13,1,6,0,1,1,1,0,1,77,1,5,1,3,2,2,1,1,0,70,90,0,80,80,0,90,0,0,100
69,2,12,1,0,0,0,0,0,0,0,77,5,3,1,2,3,2,2,2,0,100,100,0,50,50,0,0,0,0,0
73,2,21,1,5,0,1,0,0,1,1,4,4,4,1,2,8,2,2,1,0,90,100,0,90,95,80,60,60,45,95
70,2,21,1,4,0,0,0,1,1,1,7,5,2,1,3,8,1,2,1,100,0,0,85,0,0,75,0,90,100,50
72,2,14,1,0,0,0,0,0,0,0,77,4,3,1,3,4,2,2,2,99,0,0,100,0,0,99,0,99,99,99
65,2,15,1,1,0,0,0,0,1,0,77,2,3,2,2,1,2,2,2,30,70,80,30,50,60,50,40,60,60,100
48,2,1,1,0,0,0,0,0,0,0,77,5,3,2,2,4,2,2,2,100,0,0,100,0,0,0,0,0,0,100
53,2,11,1,0,0,0,0,0,0,0,2,2,1,1,4,8,1,2,2,60,65,55,55,5,55,55,50,50,45,50
41,1,5,1,2,0,0,0,0,1,0,1,1,5,1,1,8,1,2,1,0,2,70,0,10,2,2,2,2,10,40
68,3,6,1,1,0,0,0,0,1,0,7,3,2,9,3,8,2,2,2,98,0,0,98,5,0,60,0,90,89,5
18,2,23,1,2,0,0,0,0,1,0,7,4,3,2,2,8,2,2,1,89,53,51,69,50,0,50,40,40,40,70
66,2,6,1,0,0,0,0,0,0,0,7,3,5,1,2,8,1,2,2,85,0,0,55,20,0,45,0,55,60,75
74,2,3,1,0,0,0,0,0,0,0,77,2,3,1,1,3,2,2,2,0,80,90,50,0,70,0,0,0,0,100
69,2,9,1,1,0,0,0,0,0,0,3,4,2,2,3,8,2,2,2,0,90,90,0,50,90,20,40,90,0,75
19,1,8,1,1,0,0,0,1,0,0,77,1,1,2,4,2,2,2,1,0,50,100,0,50,50,50,100,50,50,50
47,2,21,1,1,0,0,0,0,0,0,77,3,3,2,5,2,2,2,2,45,75,80,40,50,75,35,40,40,55,90
31,1,5,0,0,0,0,0,0,0,0,4,4,3,1,3,8,2,2,2,0,50,70,50,50,50,50,50,50,50,60
30,2,21,1,4,1,0,1,0,1,0,1,1,2,1,3,8,1,1,2,75,50,50,25,50,25,25,25,25,25,50
30,2,18,1,1,0,0,0,0,1,0,4,4,1,2,1,8,1,2,1,2,3,50,25,0,0,0,25,0,0,100
38,3,2,0,1,0,0,0,0,1,0,77,5,2,2,3,4,2,1,1,60,0,50,0,0,0,0,0,0,0,0
65,2,15,1,1,0,0,0,1,0,0,77,6,2,2,4,4,2,1,2,99,0,0,99,0,0,0,0,100,50,90
36,3,1,1,2,0,0,0,0,0,0,77,2,4,2,5,3,2,2,2,45,60,75,20,40,40,50,60,20,20,40
35,3,23,1,3,0,0,0,1,1,0,77,1,1,1,5,1,1,1,1,100,10,10,10,10,10,10,10,10,10,10
72,2,9,1,2,0,0,0,1,0,0,77,3,3,1,3,3,2,2,2,80,0,40,85,40,0,70,0,85,89,50
31,1,3,1,1,1,0,0,0,0,0,2,1,2,2,5,8,2,2,2,40,25,100,45,15,5,35,30,20,15,35
59,1,3,1,2,0,0,0,0,1,0,77,4,5,1,2,4,1,2,2,0,100,100,0,20,100,0,0,0,0,0
60,2,21,1,5,0,1,0,1,1,0,2,1,4,1,3,8,1,2,1,7,60,80,5,68,52,36,67,58,45,60
31,1,7,1,2,1,0,0,0,0,0,1,3,3,2,3,8,1,2,2,85,50,75,0,0,0,0,0,0,0,2
77,2,21,1,1,0,0,0,0,0,0,77,1,4,1,3,2,1,2,1,0,80,90,25,50,85,50,65,55,10,90
28,1,7,1,1,0,0,0,0,1,0,1,2,3,1,3,8,1,2,1,0,46,82,21,57,54,76,67,54,43,33
23,2,14,1,2,1,0,0,0,0,0,77,5,5,1,3,4,1,2,2,60,45,45,50,55,20,45,10,30,30,40
40,3,10,1,2,0,0,0,1,0,0,77,4,5,1,2,2,1,2,1,0,95,90,10,90,95,25,50,30,50,100
63,2,15,1,1,0,0,0,1,0,0,77,6,1,2,3,3,1,2,2,40,46,45,49,0,0,0,0,0,0,60
21,3,25,1,1,1,0,0,0,0,0,77,1,1,1,5,1,2,2,2,90,90,100,90,90,90,90,90,90,90,90
49,2,26,1,5,1,1,0,1,1,0,77,2,3,2,5,2,1,1,1,10,10,10,10,10,10,10,10,10,10,10
34,1,22,1,6,1,1,1,1,1,0,4,2,3,1,3,8,2,2,2,23,33,22,44,90,80,87,65,45,45,56
43,2,5,1,3,0,1,0,1,0,0,4,4,5,1,4,8,2,2,2,0,90,90,0,60,100,0,100,60,0,100
59,2,22,0,1,0,0,0,1,0,0,77,4,4,2,5,3,2,1,1,15,15,60,40,0,0,10,0,40,10,85
58,1,6,1,3,0,1,0,1,0,1,1,2,3,1,2,8,2,2,1,30,80,90,20,80,85,70,40,20,20,80
62,2,7,1,0,0,0,0,0,0,0,77,7,1,2,3,4,2,2,2,100,0,0,100,0,0,80,0,95,100,0
20,1,10,1,4,0,0,0,1,1,1,77,1,5,2,3,1,1,2,1,0,30,100,0,100,100,60,100,50,50,80
48,2,11,0,0,0,0,0,0,0,0,7,7,2,1,3,8,1,2,2,70,50,0,50,0,0,50,40,80,50,80
42,1,14,1,0,0,0,0,0,0,0,77,1,1,2,4,4,2,2,1,90,0,0,100,20,0,70,0,90,90,50
28,1,6,1,4,1,0,1,0,1,0,2,2,1,1,4,8,2,1,1,70,80,70,50,50,60,40,70,50,60,50
64,1,21,1,3,0,0,0,1,1,0,1,1,5,1,3,8,1,2,2,0,50,75,0,75,75,0,0,0,0,100
55,2,20,1,1,0,1,0,0,0,0,7,4,4,1,2,8,2,2,2,70,60,40,70,10,5,10,2,50,50,100
65,2,21,0,0,0,0,0,0,0,0,7,7,4,1,3,8,2,2,2,30,30,0,50,50,0,50,0,0,0,30
40,3,26,1,2,0,1,0,1,0,0,77,1,1,1,4,1,1,1,1,50,85,100,50,65,65,70,75,65,65,65
57,1,9,1,3,0,0,0,1,1,0,7,5,5,2,4,8,1,1,1,70,10,0,50,20,0,40,0,50,60,0
20,1,7,0,0,0,0,0,0,0,0,77,5,4,2,5,4,1,2,2,50,0,55,40,50,40,50,0,50,50,50
70,1,2,1,0,0,0,0,0,0,0,7,7,2,2,5,8,2,2,2,100,0,0,100,0,0,0,0,50,0,50
27,1,5,1,3,0,0,0,1,1,0,77,1,3,1,2,4,2,1,1,0,66,90,0,95,100,50,100,75,75,75
34,1,6,1,0,0,0,0,0,0,0,77,2,4,1,2,2,1,2,1,0,51,85,0,65,75,0,80,0,0,97
30,1,20,0,0,0,0,0,0,0,0,3,5,4,1,2,8,2,2,2,25,25,80,35,80,50,50,45,50,50,85
27,2,14,1,3,1,0,0,1,0,1,2,1,1,1,5,8,1,1,1,60,20,20,20,20,30,60,20,40,40,50
45,2,25,1,0,0,0,0,0,0,0,77,4,3,1,2,4,1,2,2,100,0,0,100,0,0,0,0,0,0,0
78,2,5,1,0,0,0,0,0,0,0,7,4,3,1,3,8,2,2,1,100,1,1,100,30,11,0,0,1,1,50
21,2,5,1,3,0,1,1,0,0,1,4,3,3,2,2,8,1,1,2,49,86,59,38,28,27,27,37,58,48,58
71,2,13,1,3,0,0,0,1,0,1,7,1,1,2,4,8,1,2,2,100,0,0,100,0,0,5,0,0,0,0
52,2,13,1,0,0,0,0,0,0,0,1,2,3,1,3,8,1,2,1,85,75,90,90,50,90,80,50,80,90,100
47,2,19,1,0,0,0,0,0,0,0,7,2,4,1,2,8,1,2,2,0,90,90,0,20,50,50,50,50,50,80
22,2,23,1,2,0,1,1,0,0,0,3,3,2,1,3,8,1,1,1,50,20,100,10,20,40,50,60,70,30,60
73,2,8,1,2,1,0,0,1,0,0,1,2,5,2,3,8,1,2,1,0,90,100,0,70,90,10,90,50,0,90
61,2,10,1,0,0,0,0,0,0,0,5,4,4,1,4,8,2,2,2,0,80,85,10,70,80,20,60,20,60,80
49,2,18,1,1,1,0,0,0,0,0,77,5,3,2,3,2,2,2,2,20,70,70,50,50,30,30,30,30,10,70
